DateTime;Battery;Heading;Pitch;Roll;Pressure;Temperature;AnalogIn1;AnalogIn2;Speed#1(0.060m);Dir#1(0.060m);Speed#2(0.070m);Dir#2(0.070m);Speed#3(0.080m);Dir#3(0.080m);Speed#4(0.090m);Dir#4(0.090m);Speed#5(0.100m);Dir#5(0.100m);Speed#6(0.110m);Dir#6(0.110m);Speed#7(0.120m);Dir#7(0.120m);Speed#8(0.130m);Dir#8(0.130m);Speed#9(0.140m);Dir#9(0.140m);Speed#10(0.150m);Dir#10(0.150m);Speed#11(0.160m);Dir#11(0.160m);Speed#12(0.170m);Dir#12(0.170m);Speed#13(0.180m);Dir#13(0.180m);Speed#14(0.190m);Dir#14(0.190m);Speed#15(0.200m);Dir#15(0.200m);Speed#16(0.210m);Dir#16(0.210m);Speed#17(0.220m);Dir#17(0.220m);Speed#18(0.230m);Dir#18(0.230m);Speed#19(0.240m);Dir#19(0.240m);
3/9/2022 17:03:17; 13.2; 96.9;  0.2;  6.8;  0.625; 23.42;    0;    0;  0.204; 346.71;  0.080;   2.15;  0.009;  26.57;  0.220; 156.46;  0.409; 318.87;  0.111; 203.81;  0.089;  15.59;  0.606; 153.10;  0.032; 151.82;  0.030; 311.01;  0.026; 254.36;  0.603; 331.14;  0.161;  91.07;  0.716;  30.18;  0.099; 233.25;  0.055; 227.94;  0.208; 323.79;  0.360; 160.36;  0.021;  79.22;
3/9/2022 17:03:18; 13.2; 96.9;  0.2;  6.8;  0.625; 23.42;    0;    0;  0.621; 322.85;  0.929; 294.14;  0.044; 328.82;  0.092; 297.12;  0.125; 311.75;  0.060; 264.29;  0.018; 260.54;  0.065; 352.00;  0.160; 288.21;  0.162; 310.99;  0.034; 331.93;  0.080; 309.44;  0.062; 138.90;  0.011; 116.57;  0.715; 209.93;  0.032; 208.18;  0.041;  92.79;  0.782; 281.28;  0.071; 283.84;
3/9/2022 17:03:18; 13.2; 96.9;  0.2;  6.8;  0.623; 23.42;    0;    0;  0.091; 322.62;  0.423;  54.43;  0.231; 174.78;  0.429;  23.04;  0.111; 161.57;  0.020; 287.53;  0.073; 308.90;  0.031; 329.35;  0.080; 286.63;  0.046; 322.13;  0.077;  81.03;  0.121; 158.11;  0.200; 136.01;  0.004;  63.43;  0.327; 253.12;  0.418; 195.96;  0.486; 162.27;  0.556; 339.58;  0.112; 132.83;
3/9/2022 17:03:19; 13.2; 96.9;  0.2;  6.8;  0.623; 23.42;    0;    0;  0.009; 327.99;  0.570; 334.96;  0.184; 261.25;  0.232; 145.56;  0.084; 185.44;  0.504; 151.45;  0.082; 314.01;  0.084; 134.52;  0.026; 245.38;  0.080;  74.74;  0.028;  43.53;  0.041; 164.25;  0.037; 290.38;  0.051; 127.09;  0.102; 243.18;  0.055; 104.80;  0.949;  32.35;  0.692; 335.88;  0.042; 265.91;
3/9/2022 17:03:19; 13.2; 96.9;  0.2;  6.8;  0.624; 23.42;    0;    0;  0.097; 150.26;  0.122;  96.13;  0.236; 289.59;  0.036;  38.16;  0.083;  18.22;  0.060; 320.44;  0.095; 153.71;  0.055; 124.56;  0.116; 151.23;  0.029; 220.82;  0.058; 329.04;  0.034; 251.03;  0.016; 270.00;  0.361; 117.70;  0.021;  95.44;  0.355; 151.92;  0.859; 220.94;  0.115; 337.46;  0.227; 264.69;
3/9/2022 17:03:20; 13.2; 96.9;  0.2;  6.8;  0.624; 23.42;    0;    0;  0.268; 106.95;  0.124;  49.90;  0.351;  34.10;  0.039; 223.96;  0.105; 200.68;  0.060; 245.16;  0.060; 250.67;  0.057; 206.11;  0.065; 197.88;  0.050; 271.15;  0.076; 166.33;  0.063; 311.78;  0.175; 254.05;  0.104;  70.35;  0.131; 263.85;  0.033; 252.12;  0.039;  82.69;  0.634; 348.18;  0.112;   5.10;
3/9/2022 17:03:20; 13.2; 96.9;  0.3;  6.8;  0.625; 23.42;    0;    0;  0.257;  67.12;  0.118;  51.87;  0.135; 265.34;  0.180; 332.58;  0.034; 241.93;  0.403; 230.54;  0.043;  41.19;  0.217; 159.47;  0.136; 164.63;  0.137; 172.46;  0.043; 130.31;  0.117; 147.26;  0.008; 246.80;  0.058; 282.85;  0.097;  75.68;  0.136; 276.76;  0.112; 323.33;  0.632;  87.46;  0.202; 113.27;
3/9/2022 17:03:21; 13.2; 96.9;  0.3;  6.8;  0.625; 23.42;    0;    0;  0.105; 263.96;  0.267;  24.36;  0.602; 216.36;  0.070; 345.17;  0.041;  96.95;  0.139;  11.23;  0.898; 210.96;  0.208;  16.78;  0.080; 349.25;  0.019; 321.34;  0.081; 241.22;  0.114; 165.23;  0.191;   5.41;  0.120; 108.89;  0.023; 315.00;  0.231; 313.07;  0.411; 264.28;  1.277; 313.79;  0.065; 285.10;
3/9/2022 17:03:21; 13.2; 96.9;  0.2;  6.8;  0.627; 23.42;    0;    0;  0.010; 209.05;  0.490;  32.59;  0.315; 209.25;  0.154; 200.56;  0.046; 285.26;  0.177; 322.81;  0.054; 164.93;  0.298; 356.93;  0.043; 334.03;  0.039; 256.68;  0.141; 296.93;  0.051; 287.02;  0.490; 271.17;  0.117;  61.47;  0.208;  72.09;  0.819; 252.58;  0.492;  35.40;  0.222;  88.97;  0.029; 187.85;
3/9/2022 17:03:22; 13.2; 96.9;  0.2;  6.8;  0.625; 23.42;    0;    0;  0.322;  29.44;  0.401;  41.36;  0.097;  19.93;  0.531;  26.13;  0.121; 300.80;  0.369; 265.96;  0.127; 131.48;  0.331;  34.17;  0.161; 156.94;  0.024;   2.39;  0.040; 277.13;  0.172;  38.40;  0.744;  83.21;  0.111;  91.03;  0.197;  66.42;  0.419; 272.88;  0.139;  50.57;  0.200; 125.44;  0.336; 270.00;
3/9/2022 17:03:22; 13.2; 96.9;  0.2;  6.8;  0.625; 23.42;    0;    0;  0.044;  30.07;  0.058; 207.90;  0.054; 291.80;  0.032; 278.88;  0.716; 189.00;  0.108; 260.36;  0.337; 215.20;  0.257; 100.30;  0.086;   1.33;  0.049; 275.83;  0.046; 139.40;  0.122; 120.56;  0.196; 264.14;  0.099; 272.89;  0.046;  62.88;  0.336; 101.14;  0.019;  51.34;  0.126; 117.38;  0.044;  99.25;
3/9/2022 17:03:23; 13.2; 96.9;  0.3;  6.8;  0.626; 23.42;    0;    0;  0.253; 103.27;  0.072; 112.99;  0.165; 355.12;  0.185; 321.58;  0.143; 260.34;  0.359;  27.35;  0.151;  78.54;  0.504;  89.43;  0.149; 243.78;  0.016; 270.00;  0.074; 136.64;  0.301; 282.65;  0.039; 255.26;  0.160;  93.58;  0.039; 230.19;  0.032; 180.00;  0.046; 346.26;  0.188; 131.33;  0.084; 356.59;
3/9/2022 17:03:23; 13.2; 96.9;  0.2;  6.8;  0.628; 23.42;    0;    0;  0.301;  87.72;  0.181; 220.98;  0.103;  10.11;  0.059;  66.93;  0.088; 313.15;  0.114; 238.95;  0.698; 245.27;  0.110; 103.66;  0.115;  24.11;  0.021; 309.09;  0.055; 260.54;  0.115;  85.03;  0.145; 276.73;  0.093; 305.39;  0.061;  46.33;  0.099; 272.89;  0.105; 338.81;  0.075;  88.47;  0.227; 275.06;
3/9/2022 17:03:24; 13.2; 96.9;  0.2;  6.8;  0.623; 23.42;    0;    0;  0.365;  25.86;  0.084; 292.31;  0.066; 151.88;  0.104; 307.97;  0.205; 326.54;  0.163; 180.00;  0.933; 260.44;  0.094; 291.12;  0.524; 144.95;  0.035; 312.71;  0.034; 144.46;  0.241; 174.76;  0.283; 151.08;  0.159; 143.20;  0.044; 297.15;  0.109; 283.27;  0.110;  26.57;  0.218; 323.39;  0.717; 293.42;
3/9/2022 17:03:24; 13.2; 96.9;  0.2;  6.8;  0.627; 23.42;    0;    0;  0.223; 294.04;  0.079; 308.32;  0.491; 132.03;  0.088;  45.92;  0.166; 217.15;  0.044;  78.18;  0.672;  64.35;  0.623; 269.82;  0.021;  41.19;  0.022;  46.85;  0.047; 132.44;  0.132; 125.13;  0.072;  25.50;  0.088; 357.40;  0.054; 151.05;  0.244;  18.14;  0.166;  25.02;  0.104; 291.39;  0.137; 138.54;
3/9/2022 17:03:25; 13.2; 96.9;  0.3;  6.8;  0.625; 23.42;    0;    0;  0.183;  85.94;  0.016; 142.43;  0.470; 186.11;  0.228; 358.24;  0.152; 216.42;  0.818; 331.84;  0.735;  74.38;  0.267; 158.44;  0.277; 101.47;  0.425; 278.40;  0.163; 146.80;  0.602; 199.61;  0.345; 336.41;  0.928; 151.20;  0.950; 261.53;  0.490; 235.14;  0.095;  23.04;  0.047;   0.00;  0.315;  11.92;
3/9/2022 17:03:25; 13.2; 96.9;  0.2;  6.8;  0.627; 23.42;    0;    0;  0.254;  90.00;  0.069; 234.46;  1.027; 144.79;  0.032; 236.31;  0.134; 222.59;  0.103; 124.77;  0.095;  49.27;  0.186; 157.29;  0.333; 263.28;  0.274; 274.82;  0.057; 247.46;  0.096;  52.65;  0.050; 219.37;  0.674; 327.54;  0.480; 269.16;  0.246;  45.99;  0.024; 213.02;  0.255; 315.64;  0.204; 166.71;
3/9/2022 17:03:26; 13.2; 96.8;  0.2;  6.8;  0.624; 23.42;    0;    0;  0.271;  84.29;  0.013;  61.39;  0.158; 139.36;  0.066; 283.19;  0.037; 297.26;  0.070; 297.30;  0.558;  79.88;  0.046; 348.69;  0.481; 135.00;  0.375; 270.15;  0.129; 289.00;  0.036; 153.43;  0.328;  27.58;  0.462; 335.32;  0.383; 118.71;  0.239; 119.57;  0.021; 315.00;  0.140; 331.78;  0.069; 100.82;
3/9/2022 17:03:26; 13.2; 96.9;  0.2;  6.8;  0.624; 23.42;    0;    0;  0.411;  62.44;  0.299; 290.74;  0.216; 325.20;  0.092; 324.75;  0.916; 270.06;  0.470; 274.76;  0.311; 269.45;  0.028;  77.47;  0.192; 174.02;  0.068; 271.68;  0.094; 122.85;  0.017; 200.56;  0.138; 336.04;  0.125; 212.93;  0.061; 313.67;  0.009;   0.00;  0.063; 187.35;  0.261; 330.58;  0.051; 174.40;
3/9/2022 17:03:27; 13.2; 97.0;  0.2;  6.8;  0.626; 23.42;    0;    0;  0.733;  94.85;  0.814; 139.09;  0.128;  32.57;  0.061; 331.76;  0.047;  93.65;  0.533;  84.18;  0.939;  88.78;  0.254; 308.13;  0.870; 281.61;  0.093;  41.94;  0.060;  19.33;  0.062;  56.82;  0.050; 333.95;  0.061;  51.63;  0.448; 333.78;  0.263; 274.37;  0.041; 344.25;  0.445; 145.35;  0.072; 297.98;
3/9/2022 17:03:27; 13.2; 96.9;  0.2;  6.8;  0.626; 23.42;    0;    0;  0.995; 272.82;  0.342; 248.01;  0.285; 194.87;  0.154; 100.87;  0.234;  90.00;  0.727;  88.11;  0.153;  84.36;  0.324; 276.20;  0.149; 319.36;  0.160; 185.39;  0.058;  70.94;  0.133; 131.02;  0.098; 110.83;  0.112; 244.58;  0.116; 289.69;  0.418; 274.11;  0.034;  36.53;  0.098; 145.01;  0.215; 175.72;
3/9/2022 17:03:28; 13.2; 96.9;  0.2;  6.8;  0.627; 23.42;    0;    0;  0.296;  32.03;  0.197;  46.44;  0.112;   7.19;  0.098; 284.18;  0.047; 306.38;  0.045;  29.43;  0.124;  94.61;  0.093;  82.57;  0.363; 102.73;  0.052;  17.74;  0.168; 265.21;  0.177;  86.77;  0.116; 203.46;  0.158; 180.73;  0.025; 153.43;  0.202;  81.19;  0.046; 319.40;  0.068; 345.56;  0.227; 120.75;
3/9/2022 17:03:28; 13.2; 97.0;  0.2;  6.8;  0.625; 23.42;    0;    0;  0.034;  55.84;  0.145; 163.57;  0.107;  38.91;  0.167; 225.49;  0.066;  61.11;  0.020; 345.26;  0.126; 270.00;  0.214; 279.42;  0.176;  81.18;  0.039; 316.04;  0.065; 207.35;  0.093;  93.08;  0.107;  70.89;  0.190;  10.01;  0.230; 354.51;  0.214; 258.43;  0.049; 355.33;  0.015; 113.20;  0.462; 330.44;
3/9/2022 17:03:29; 13.2; 96.8;  0.2;  6.8;  0.626; 23.42;    0;    0;  0.090;  65.14;  0.272; 184.01;  0.087; 341.98;  0.180; 211.13;  0.098; 257.66;  0.090;  35.98;  0.075;  57.99;  0.036; 236.31;  0.003; 180.00;  0.185; 257.84;  0.117; 279.87;  0.108; 207.04;  0.051; 315.00;  0.048; 262.87;  0.787;  17.45;  0.049; 357.66;  0.013; 292.62;  0.151; 176.21;  0.158;  34.40;
3/9/2022 17:03:29; 13.2; 96.9;  0.3;  6.8;  0.627; 23.42;    0;    0;  0.250;  29.94;  0.239;  40.42;  0.146; 315.83;  0.038; 158.20;  0.041; 135.00;  0.063; 231.48;  0.135; 286.29;  0.260; 271.76;  0.034;  24.30;  0.044;  31.18;  0.112; 253.98;  0.190; 246.41;  0.126; 235.30;  0.052; 122.47;  0.414;  60.77;  0.082;  36.03;  0.156;  13.32;  0.061; 308.37;  0.040; 301.70;
3/9/2022 17:03:30; 13.2; 96.9;  0.2;  6.8;  0.625; 23.42;    0;    0;  0.267;  29.93;  0.013; 141.34;  0.049;  79.38;  0.060;  17.53;  0.049; 345.68;  0.073;  93.92;  0.083;  83.05;  0.069; 326.77;  0.065; 280.62;  0.133;  17.07;  0.032; 167.28;  0.049; 322.43;  0.250;  21.84;  0.088; 131.31;  0.106; 252.42;  0.074; 234.37;  0.057;   6.01;  0.017; 331.93;  0.164;  29.22;
3/9/2022 17:03:30; 13.2; 96.9;  0.2;  6.8;  0.626; 23.42;    0;    0;  0.214;  29.68;  0.143; 268.80;  0.599;  35.15;  0.152;  69.18;  0.055; 296.10;  0.128; 126.42;  1.110; 336.14;  0.071; 330.55;  0.136; 248.36;  0.032; 338.20;  0.080; 328.30;  0.082;  32.52;  0.062; 313.03;  0.295; 188.57;  0.065; 180.88;  0.064; 254.67;  0.073;  34.99;  0.085; 337.95;  0.011; 315.00;
3/9/2022 17:03:31; 13.2; 96.8;  0.2;  6.8;  0.624; 23.42;    0;    0;  0.232; 232.88;  0.121; 116.57;  0.808; 269.08;  0.366; 247.70;  0.569;  99.71;  0.112; 265.41;  0.030; 223.67;  0.217; 155.56;  0.067; 118.47;  0.108; 148.22;  0.068; 282.80;  0.097; 190.15;  0.073; 174.52;  0.048; 163.07;  0.017; 249.44;  0.352;  78.69;  0.020; 249.78;  0.110; 323.13;  0.045; 192.80;
3/9/2022 17:03:31; 13.2; 97.0;  0.2;  6.8;  0.626; 23.42;    0;    0;  0.022;  30.07;  0.096; 235.15;  0.125; 217.87;  0.044; 211.87;  0.084; 302.37;  0.261; 228.57;  0.145; 288.56;  0.113; 304.53;  0.087; 294.50;  0.014; 204.78;  0.047; 228.47;  0.149; 309.26;  0.086; 302.22;  0.433; 331.13;  0.119; 206.57;  0.115; 161.25;  0.141; 143.94;  0.981;  39.66;  0.150;  98.46;
3/9/2022 17:03:32; 13.2; 96.8;  0.2;  6.8;  0.625; 23.42;    0;    0;  0.036; 187.91;  0.074; 298.30;  0.044; 234.16;  0.008;  39.81;  0.010; 101.31;  0.148; 277.75;  0.060; 325.78;  0.073;  67.32;  0.359; 263.11;  1.085; 327.38;  0.021;  79.22;  0.133;  35.49;  0.370; 156.41;  0.802; 136.52;  0.208; 190.55;  0.253; 195.14;  0.323; 271.42;  0.126; 230.14;  0.085; 173.21;
3/9/2022 17:03:32; 13.2; 96.9;  0.2;  6.8;  0.625; 23.42;    0;    0;  0.000;   0.00;  0.187; 211.65;  0.122; 216.03;  0.195; 216.05;  0.027; 357.88;  0.176; 228.91;  0.424; 106.17;  1.524;  54.05;  0.321; 258.13;  0.252;  45.32;  0.088; 309.47;  0.821; 327.99;  0.225; 151.96;  0.558; 166.64;  0.503; 278.23;  0.110; 238.32;  0.043;  38.45;  0.149; 247.56;  0.078; 230.19;
3/9/2022 17:03:33; 13.2; 96.9;  0.2;  6.8;  0.624; 23.42;    0;    0;  0.291; 115.24;  0.699;  22.64;  0.034; 334.18;  0.045; 272.54;  0.045; 354.92;  0.112; 320.06;  0.733;  42.51;  0.197; 259.20;  0.226; 328.56;  0.568; 325.61;  0.352;  87.88;  0.218; 273.15;  0.172; 155.97;  0.082; 154.06;  0.330; 259.88;  0.290;  57.51;  0.154; 254.97;  0.143; 319.53;  0.034; 334.18;
3/9/2022 17:03:33; 13.2; 96.8;  0.2;  6.8;  0.627; 23.42;    0;    0;  0.260;  88.02;  0.098; 229.97;  0.078;  85.60;  0.069; 273.32;  0.053; 331.99;  0.183; 290.81;  0.145; 230.60;  0.100;  69.58;  0.390; 176.32;  0.080;  94.29;  0.033; 141.07;  0.396; 324.14;  0.448; 154.47;  0.549; 325.01;  0.863;  73.71;  0.246; 230.11;  0.094; 171.44;  0.393; 183.94;  0.110; 122.39;
3/9/2022 17:03:34; 13.2; 96.8;  0.2;  6.8;  0.627; 23.42;    0;    0;  0.938;  30.01;  0.404;  38.37;  0.226;  74.61;  0.062; 307.79;  0.280; 274.30;  0.122; 321.34;  0.111; 204.02;  0.103; 282.95;  0.317; 107.63;  0.349; 155.27;  0.088; 138.69;  0.032; 143.84;  0.120; 285.42;  0.991; 147.61;  0.121; 280.94;  0.092; 327.00;  0.098; 257.66;  1.154; 114.63;  0.159; 266.76;
3/9/2022 17:03:34; 13.2; 96.9;  0.2;  6.8;  0.626; 23.42;    0;    0;  0.793;  13.79;  0.678;  33.81;  0.041;  27.82;  0.067; 224.40;  0.026;  90.00;  0.301; 147.63;  0.159;  10.53;  0.032; 294.15;  0.844;  90.20;  0.168; 123.31;  0.124; 166.52;  0.130; 167.14;  0.536; 324.56;  0.741; 288.34;  0.297; 288.07;  0.651; 257.03;  0.062; 138.90;  0.112;  75.47;  0.249;  79.37;
3/9/2022 17:03:35; 13.2; 96.9;  0.2;  6.8;  0.625; 23.42;    0;    0;  1.105;  41.48;  0.053;  35.79;  0.585;  34.21;  0.313; 285.59;  0.121;  55.12;  0.108;  11.73;  0.102; 288.26;  0.098; 292.89;  0.373;  89.23;  0.347; 262.71;  0.048; 184.76;  0.053;   0.00;  0.057; 160.62;  0.630; 320.02;  0.523; 161.60;  0.067; 174.04;  0.196; 216.29;  0.639; 351.36;  0.068; 252.90;
3/9/2022 17:03:35; 13.2; 96.9;  0.2;  6.8;  0.625; 23.42;    0;    0;  0.081; 210.36;  0.970;  27.25;  0.296; 214.55;  0.253; 238.57;  0.216; 243.32;  0.023;  70.02;  0.040; 113.39;  0.120;  84.24;  0.260; 259.38;  0.905; 268.99;  0.021; 354.56;  0.259;  20.12;  0.114; 340.62;  0.104; 126.43;  0.150; 183.81;  0.243; 295.30;  0.100; 267.14;  0.229; 358.75;  0.188; 321.48;
3/9/2022 17:04:20; 13.2; 96.8;  0.2;  6.8;  0.624; 23.42;    0;    0;  0.966; 143.63;  0.085;  88.65;  0.064;  56.56;  0.107; 213.99;  0.287; 258.96;  0.217;  25.03;  0.157;  69.83;  0.154;  13.95;  0.248; 225.98;  0.183; 340.87;  0.073; 285.19;  0.898; 265.08;  0.813;  89.86;  0.485; 269.76;  0.027; 151.56;  0.388; 150.86;  0.341; 261.39;  0.382;  68.20;  0.778; 132.86;
3/9/2022 17:04:20; 13.2; 96.5;  0.2;  6.8;  0.625; 23.42;    0;    0;  0.371; 318.06;  0.079; 126.72;  0.191;  68.14;  0.141; 356.75;  0.267;   3.66;  0.231; 348.79;  0.090; 268.09;  0.079;  69.27;  0.398; 198.43;  0.168; 335.73;  0.060; 304.22;  0.096;  20.14;  0.126; 276.84;  0.571; 271.20;  0.280;  81.99;  0.850;  72.55;  0.490; 246.05;  0.767; 344.80;  0.244;  83.63;
3/9/2022 17:04:21; 13.2; 96.9;  0.2;  6.8;  0.626; 23.42;    0;    0;  0.326; 312.64;  0.058;   0.00;  0.084; 137.41;  0.154;  29.05;  0.102; 225.00;  0.482;  12.83;  0.095; 176.99;  0.027; 274.24;  0.888; 211.27;  0.074; 133.36;  0.395; 153.05;  0.440; 267.66;  0.094; 260.24;  0.086; 271.33;  0.476;  89.52;  0.245;  97.73;  0.247; 290.34;  0.960; 103.80;  0.118; 183.88;
3/9/2022 17:04:21; 13.2; 96.9;  0.2;  6.8;  0.624; 23.42;    0;    0;  0.272;  82.61;  0.030; 309.56;  0.818;  87.20;  0.125; 252.73;  0.042; 164.98;  0.131; 225.93;  0.138; 222.94;  0.104; 141.25;  0.086;   4.65;  0.467; 242.61;  0.253; 330.90;  0.220; 140.53;  0.083; 304.65;  0.075; 111.80;  0.136; 275.50;  0.472;  89.76;  0.372; 270.00;  0.666; 164.23;  0.492; 201.56;
3/9/2022 17:04:22; 13.2; 96.9;  0.2;  6.8;  0.625; 23.42;    0;    0;  0.074; 292.38;  0.035; 356.73;  0.043; 293.55;  0.294; 301.63;  0.247;  49.27;  0.251; 208.10;  0.473; 208.24;  0.205; 238.80;  0.299;  56.47;  0.524; 226.31;  0.190; 323.97;  0.114; 301.74;  0.012; 245.56;  0.132; 251.02;  0.053; 140.33;  0.035; 310.43;  0.473; 266.48;  0.329; 205.79;  0.638; 271.17;
3/9/2022 17:04:22; 13.2; 96.9;  0.2;  6.8;  0.625; 23.42;    0;    0;  0.401;  33.29;  0.041; 150.95;  0.021;  95.44;  0.210;  33.16;  0.141;  34.59;  0.823; 216.70;  0.424;  22.63;  0.051; 342.98;  0.106; 112.70;  0.249;  29.35;  0.054; 109.44;  0.076; 193.67;  0.137; 278.37;  0.146; 296.04;  0.211; 252.08;  0.013; 135.00;  0.459; 270.62;  0.323; 292.36;  0.386; 344.85;
3/9/2022 17:04:23; 13.2; 96.9;  0.2;  6.8;  0.625; 23.42;    0;    0;  0.255; 314.52;  0.041; 168.69;  0.022;  54.16;  0.028;  68.96;  0.059;  33.96;  0.057;  34.25;  0.764;  33.46;  0.017;   0.00;  0.093; 225.44;  0.162; 272.83;  0.071; 169.48;  0.012;  90.00;  0.036;   3.18;  0.229; 275.26;  0.306; 165.24;  0.412; 151.45;  0.185; 241.91;  0.827; 112.53;  0.448; 175.65;
3/9/2022 17:04:23; 13.2; 96.9;  0.2;  6.8;  0.626; 23.42;    0;    0;  0.151; 329.69;  0.058;  10.92;  0.020; 348.69;  0.094; 199.98;  0.047; 107.28;  0.242; 217.96;  0.573;  29.11;  0.116;  34.79;  0.276; 259.14;  0.238; 228.41;  0.125; 224.68;  0.109; 358.42;  0.015; 277.59;  0.019; 198.43;  0.263; 309.92;  0.698; 280.73;  0.984; 326.31;  0.804;  97.87;  0.192; 153.70;
3/9/2022 17:04:24; 13.2; 96.9;  0.2;  6.8;  0.628; 23.42;    0;    0;  0.342; 144.17;  0.369;  30.67;  0.098; 158.42;  0.031;  35.75;  0.133;  57.63;  0.034; 161.03;  0.043; 239.26;  0.108; 235.57;  0.106; 113.91;  0.126; 203.32;  0.091;   5.02;  0.139; 328.82;  0.096; 309.50;  0.103;   7.82;  0.083; 341.78;  0.141; 195.61;  0.280; 155.27;  1.515; 295.45;  0.761; 266.69;
3/9/2022 17:04:24; 13.2; 96.9;  0.3;  6.8;  0.627; 23.42;    0;    0;  0.928;  42.25;  0.177;  71.57;  0.284; 207.74;  0.018; 180.00;  0.133; 294.05;  0.046; 184.97;  0.064; 197.30;  0.047;  33.69;  0.097; 266.46;  0.061; 174.38;  0.127; 229.79;  0.313; 298.61;  0.066; 181.74;  0.230; 166.93;  0.131; 335.59;  1.031; 264.94;  0.041; 291.54;  0.866; 156.25;  0.973; 252.96;
3/9/2022 17:04:25; 13.2; 96.8;  0.2;  6.8;  0.624; 23.42;    0;    0;  0.385;  60.44;  0.094;  23.28;  0.035; 292.11;  0.021; 221.19;  0.233; 308.89;  0.028; 317.86;  0.158;  41.15;  0.149; 213.80;  0.033; 118.89;  0.035; 278.13;  0.029; 220.82;  0.062; 339.23;  0.592; 152.74;  0.761;  37.64;  0.081; 187.13;  0.535; 140.30;  0.172; 254.10;  0.390; 173.08;  1.326; 188.59;
3/9/2022 17:04:25; 13.2; 96.9;  0.2;  6.8;  0.624; 23.42;    0;    0;  0.943; 283.05;  0.352;  29.99;  0.347;  26.12;  0.073; 174.52;  0.409; 283.29;  0.540; 276.06;  0.245;  32.85;  0.068; 268.32;  0.051;  71.57;  0.031; 204.90;  0.058;  14.04;  0.252; 305.46;  0.073; 143.91;  0.150;  26.57;  0.628; 325.45;  0.777; 327.56;  0.385; 262.54;  0.622; 148.07;  0.746; 106.10;
3/9/2022 17:04:26; 13.2; 96.9;  0.2;  6.8;  0.626; 23.42;    0;    0;  0.264;  91.95;  0.253;  29.60;  0.380; 211.43;  0.094;  20.56;  0.064;   6.24;  0.218; 271.58;  0.140; 284.04;  0.145;  82.09;  0.053; 338.81;  0.011; 100.30;  0.130; 214.67;  0.178; 183.54;  0.135; 191.14;  0.053; 315.76;  0.110; 281.00;  0.103; 106.33;  0.356; 311.35;  0.299;  65.06;  0.120; 100.09;
3/9/2022 17:04:26; 13.2; 96.9;  0.2;  6.8;  0.626; 23.42;    0;    0;  0.227; 252.04;  0.361;  94.61;  0.161; 291.14;  0.191; 303.02;  0.092; 234.25;  0.093; 221.94;  0.159; 240.52;  0.287; 254.22;  1.207; 218.07;  0.069; 262.46;  0.244;   0.94;  0.106;   9.82;  0.137; 214.27;  0.134;   9.46;  0.166; 180.00;  0.344; 156.19;  0.119; 328.05;  0.341; 257.80;  0.192;  26.57;
3/9/2022 17:04:27; 13.2; 96.9;  0.2;  6.8;  0.627; 23.42;    0;    0;  0.765; 270.30;  0.287;  86.00;  0.189;  47.79;  0.086; 256.61;  0.029; 290.32;  0.209; 100.18;  0.158; 249.61;  0.177; 280.10;  0.072; 296.21;  0.106; 122.64;  0.109;   3.67;  0.056;  79.70;  0.270; 168.90;  0.120;  36.20;  0.178; 154.44;  0.198; 155.25;  0.235; 204.16;  0.301; 305.54;  0.271; 168.52;
3/9/2022 17:04:27; 13.2; 96.9;  0.2;  6.8;  0.626; 23.42;    0;    0;  0.241;  80.46;  0.612;  86.07;  0.920;  90.00;  0.117; 212.47;  0.050; 327.26;  0.263; 266.95;  0.347; 277.62;  0.249; 125.03;  0.076; 318.18;  0.064; 315.63;  0.236;  23.20;  0.156;  41.36;  0.012; 270.00;  0.107; 174.66;  0.082; 279.12;  0.086; 325.39;  0.081;  52.56;  0.654; 103.97;  0.527; 216.20;
3/9/2022 17:04:28; 13.2; 96.9;  0.2;  6.8;  0.626; 23.42;    0;    0;  0.234;  29.96;  0.118; 253.72;  0.019; 334.80;  0.067; 130.14;  0.186; 299.59;  0.158; 268.19;  0.060; 353.35;  0.046; 282.53;  0.016; 135.00;  0.691; 212.95;  0.116;  41.51;  0.138;  45.29;  0.175; 336.80;  0.991;  32.89;  0.075;  99.96;  0.117; 147.94;  0.064; 316.89;  0.370; 250.44;  0.639; 340.83;
3/9/2022 17:04:28; 13.2; 96.9;  0.2;  6.8;  0.626; 23.42;    0;    0;  0.226; 106.99;  0.879;  89.87;  0.302; 269.62;  0.266; 337.68;  0.342; 263.79;  0.036; 210.14;  0.062; 255.07;  0.193;  42.47;  0.079; 300.47;  0.621; 215.69;  0.091;  28.81;  0.094; 310.67;  0.181;  29.39;  0.183; 195.86;  0.123; 167.77;  0.033; 316.22;  0.087; 160.52;  0.636; 136.85;  0.196; 151.34;
3/9/2022 17:04:29; 13.2; 96.9;  0.2;  6.8;  0.626; 23.42;    0;    0;  0.812;  30.01;  0.093; 251.76;  0.063; 211.43;  0.043; 158.20;  0.140; 109.98;  0.121; 220.96;  0.260; 260.47;  0.106; 202.20;  0.388; 287.55;  0.170;  71.46;  0.303; 228.89;  0.017; 139.76;  0.068; 187.65;  0.186; 223.04;  0.213; 171.91;  0.115; 216.17;  0.024; 172.87;  0.255;  71.00;  0.251; 157.52;
