DateTime;Battery;Heading;Pitch;Roll;Pressure;Temperature;AnalogIn1;AnalogIn2;Speed#1(0.060m);Dir#1(0.060m);Speed#2(0.070m);Dir#2(0.070m);Speed#3(0.080m);Dir#3(0.080m);Speed#4(0.090m);Dir#4(0.090m);Speed#5(0.100m);Dir#5(0.100m);Speed#6(0.110m);Dir#6(0.110m);Speed#7(0.120m);Dir#7(0.120m);Speed#8(0.130m);Dir#8(0.130m);Speed#9(0.140m);Dir#9(0.140m);Speed#10(0.150m);Dir#10(0.150m);Speed#11(0.160m);Dir#11(0.160m);Speed#12(0.170m);Dir#12(0.170m);Speed#13(0.180m);Dir#13(0.180m);Speed#14(0.190m);Dir#14(0.190m);Speed#15(0.200m);Dir#15(0.200m);Speed#16(0.210m);Dir#16(0.210m);Speed#17(0.220m);Dir#17(0.220m);Speed#18(0.230m);Dir#18(0.230m);Speed#19(0.240m);Dir#19(0.240m);
3/7/2022 18:55:31; 14.8; 48.4; -0.2; -3.5;  0.428; 21.68;    0;    0;  0.265;  85.88;  0.150;  98.02;  0.136; 337.57;  0.058; 338.75;  0.641; 157.72;  0.316; 167.37;  0.125; 115.54;  0.054;   1.06;  0.048;  85.24;  0.399;  74.88;  0.073; 142.82;  0.142; 211.45;  0.172; 211.19;  0.159;  45.25;  0.140; 183.68;  0.212;  27.90;  0.235; 229.32;  0.095; 139.27;  0.242; 240.78;
3/7/2022 18:55:32; 14.8; 48.2; -0.2; -3.5;  0.428; 21.69;    0;    0;  0.535; 127.17;  0.254; 140.11;  0.177; 180.32;  0.125; 346.08;  0.204; 288.26;  0.832; 348.64;  0.367; 269.69;  0.019; 214.51;  0.095; 280.36;  0.111; 160.59;  0.294; 291.58;  0.219;  69.99;  0.115; 266.52;  0.631; 212.51;  0.038; 282.20;  0.122; 293.63;  0.272; 211.47;  0.248; 274.63;  1.235;  49.14;
3/7/2022 18:55:32; 14.8; 48.2; -0.2; -3.5;  0.429; 21.68;    0;    0;  0.906; 133.21;  0.209; 243.31;  0.358; 220.01;  0.040;  16.14;  0.556; 151.32;  0.239; 102.35;  1.000;  89.43;  0.071;  25.84;  0.051;  24.08;  0.069;  83.39;  0.179; 123.60;  0.099;  80.73;  0.024; 315.00;  0.037;  43.92;  0.044;  17.20;  0.089; 172.87;  0.372;  83.52;  0.171;  25.67;  0.543;   6.13;
3/7/2022 18:55:33; 14.8; 48.2; -0.2; -3.5;  0.430; 21.68;    0;    0;  0.342;  94.86;  0.099; 175.38;  0.133; 317.44;  0.047; 315.86;  0.169; 275.78;  0.131; 262.55;  0.991; 268.15;  0.083; 101.85;  0.026; 100.89;  0.035;  48.50;  0.103; 182.22;  0.522;  98.92;  0.194; 122.13;  0.085; 135.00;  0.021; 199.29;  0.072; 104.42;  0.137; 254.74;  0.315;  54.69;  1.452;  68.33;
3/7/2022 18:55:33; 14.8; 48.2; -0.2; -3.5;  0.427; 21.68;    0;    0;  0.231;  97.95;  0.030; 143.13;  0.125;  39.81;  0.050;  84.29;  0.088; 117.15;  0.565; 267.77;  0.511;  88.21;  0.076;  83.99;  0.088;  87.40;  0.050; 106.26;  0.091; 224.56;  0.102; 298.84;  0.193; 275.65;  0.073;  57.83;  0.148; 350.67;  0.058;  92.96;  0.095; 281.55;  0.007; 326.31;  0.506; 330.80;
3/7/2022 18:55:34; 14.8; 48.2; -0.2; -3.5;  0.428; 21.69;    0;    0;  0.243;  86.22;  0.283; 276.09;  0.086; 311.69;  0.230; 284.58;  0.664; 252.57;  0.845;  94.34;  0.230; 284.88;  0.046; 216.12;  0.160; 267.85;  0.043; 181.33;  0.061; 201.97;  0.044; 129.47;  0.641; 177.23;  0.933;  86.13;  0.057; 312.14;  0.223; 166.27;  0.209; 271.64;  0.057; 174.99;  0.841;  77.78;
3/7/2022 18:55:34; 14.8; 48.2; -0.2; -3.5;  0.429; 21.69;    0;    0;  0.061;   6.55;  1.029; 273.01;  0.227;  22.83;  0.023; 270.00;  0.259; 278.88;  0.016;  39.81;  0.287; 119.15;  0.278; 261.72;  0.017;  20.56;  0.119; 206.57;  0.092; 321.63;  0.074;  66.19;  0.486;  17.47;  0.059; 100.74;  0.852; 262.85;  0.105; 166.76;  0.652; 152.61;  0.133;  26.37;  0.772;  50.73;
3/7/2022 18:55:35; 14.8; 48.3; -0.2; -3.5;  0.428; 21.68;    0;    0;  0.224;   6.40;  0.171;  79.55;  0.232; 351.59;  0.030; 191.69;  0.010; 354.29;  0.286; 273.20;  0.028; 259.88;  0.504; 270.45;  0.450; 277.54;  0.019;   3.01;  0.234; 207.44;  0.062;  31.12;  0.213; 156.45;  0.106; 341.91;  0.278;  99.12;  0.348; 342.24;  0.220;  53.13;  0.042; 189.69;  0.533;   0.11;
3/7/2022 18:55:35; 14.8; 48.3; -0.2; -3.5;  0.429; 21.68;    0;    0;  0.350; 147.26;  0.150; 264.63;  0.031; 144.25;  0.019;  47.12;  0.170;  37.61;  0.095; 331.00;  0.356;  82.10;  0.025; 338.63;  0.144; 267.22;  0.198; 125.94;  0.195; 226.25;  0.214; 133.86;  0.702; 131.13;  0.115; 128.27;  0.201; 288.89;  0.681; 329.56;  1.041; 102.49;  0.259; 336.80;  0.328;  19.76;
3/7/2022 18:55:36; 14.8; 48.2; -0.2; -3.5;  0.426; 21.69;    0;    0;  1.164; 138.90;  0.065;  82.98;  0.173; 190.01;  0.097; 352.87;  0.055;  84.81;  0.285; 266.79;  0.148;  85.36;  0.075; 276.09;  0.270; 110.58;  0.527;  86.30;  0.056; 355.91;  0.678; 168.34;  0.125; 349.41;  0.436; 150.32;  0.120; 345.96;  0.566; 341.15;  0.912;  37.25;  0.344;  59.18;  0.354; 210.91;
3/7/2022 18:55:36; 14.8; 48.2; -0.2; -3.5;  0.427; 21.68;    0;    0;  0.440; 119.71;  0.057; 274.01;  0.062;  92.77;  0.194; 234.02;  0.102; 128.66;  0.096; 274.76;  0.105; 315.00;  0.050; 138.27;  0.131; 340.32;  0.360; 270.95;  0.080;  44.49;  0.114; 327.14;  0.113;   4.55;  0.019; 214.51;  0.075; 350.79;  0.354; 110.48;  0.188; 205.88;  0.102; 163.52;  0.694; 195.30;
3/7/2022 18:55:37; 14.8; 48.2; -0.2; -3.5;  0.428; 21.69;    0;    0;  1.167; 139.10;  0.367; 323.75;  0.417; 326.73;  0.138;  55.04;  0.196; 269.42;  0.388;  88.08;  0.078; 277.40;  0.029; 126.47;  0.042; 310.16;  0.266; 125.06;  0.096; 282.59;  0.022; 254.05;  0.568; 209.04;  0.193; 235.15;  0.126;  98.19;  0.321; 139.42;  1.128; 215.73;  0.209; 144.56;  0.231; 181.98;
3/7/2022 18:55:37; 14.8; 48.3; -0.2; -3.5;  0.431; 21.68;    0;    0;  0.313;  13.10;  0.132;   1.30;  0.608; 328.71;  0.173; 317.10;  0.029; 194.04;  0.589;  86.11;  0.152; 227.40;  0.014; 175.91;  0.240; 270.00;  0.053;  81.25;  0.038; 356.99;  0.052; 249.83;  0.168; 214.07;  0.078; 239.16;  0.147; 282.61;  0.968; 126.81;  0.479; 327.70;  0.097; 180.00;  1.000;  32.47;
3/7/2022 18:55:38; 14.8; 48.4; -0.2; -3.5;  0.427; 21.68;    0;    0;  1.160; 138.42;  0.311; 148.56;  0.056;  84.90;  0.247; 320.91;  0.017; 229.76;  0.020; 182.86;  0.335; 241.29;  0.206; 305.54;  0.030; 156.80;  0.025; 148.24;  0.073;  95.48;  0.076;  14.40;  0.009;  49.40;  0.082;  18.43;  0.041; 284.04;  0.234; 325.09;  0.572; 220.96;  0.118; 318.77;  0.719; 236.75;
3/7/2022 18:55:38; 14.8; 48.2; -0.2; -3.5;  0.428; 21.69;    0;    0;  0.916; 135.71;  0.049; 111.37;  0.810; 315.10;  0.144;  95.19;  0.141;  96.52;  0.017; 139.76;  0.950;  90.42;  1.002;  80.06;  0.046; 358.75;  0.056;  84.90;  0.028; 351.87;  0.231;  76.75;  1.100; 190.95;  0.057;  28.37;  0.108;  29.42;  0.157; 171.56;  0.070; 335.62;  0.754;  42.47;  0.560; 276.67;
3/7/2022 18:55:39; 14.8; 48.2; -0.2; -3.5;  0.427; 21.68;    0;    0;  0.917; 136.02;  0.431; 313.03;  0.169; 319.07;  0.377; 135.54;  0.451; 154.23;  0.090; 270.64;  0.033; 347.66;  0.630;  90.27;  0.213;  70.80;  0.066; 126.35;  0.162; 107.21;  0.409; 192.44;  0.311; 285.29;  0.147; 162.55;  0.038; 212.01;  0.133; 121.18;  0.224; 210.00;  0.731; 326.72;  0.309; 263.31;
3/7/2022 18:55:39; 14.8; 48.3; -0.2; -3.5;  0.429; 21.68;    0;    0;  0.440; 119.54;  0.334; 337.66;  0.457; 327.70;  0.794; 284.14;  0.098; 281.20;  0.319; 288.26;  0.052;  67.38;  0.078; 279.58;  0.407;  45.10;  0.086; 266.01;  0.251; 200.32;  0.724; 340.06;  0.016; 291.80;  0.124; 346.52;  0.012;  80.54;  0.140; 197.92;  0.095; 232.28;  0.349;  59.18;  1.025; 312.63;
3/7/2022 18:55:40; 14.8; 48.2; -0.2; -3.5;  0.427; 21.68;    0;    0;  0.256;  29.97;  0.053; 113.20;  0.356; 158.41;  0.082; 260.88;  0.381; 131.81;  0.294; 198.25;  0.338;  73.17;  0.370; 184.49;  0.046;  53.88;  0.143; 266.40;  0.109;   7.39;  0.028; 345.47;  0.756; 317.25;  0.044;  17.20;  0.408;  17.68;  0.957; 322.94;  0.231; 209.01;  0.787; 172.48;  0.958;  38.60;
3/7/2022 18:55:40; 14.8; 48.4; -0.2; -3.4;  0.427; 21.68;    0;    0;  0.246;  30.00;  0.141;   3.65;  0.358; 324.31;  0.124; 142.21;  0.115; 149.64;  0.034;  76.37;  0.128; 175.98;  0.166; 345.71;  0.765;  93.82;  0.308;  22.91;  0.068; 184.21;  0.197;  11.71;  0.356;  93.87;  0.392; 307.22;  0.132; 265.24;  0.113; 114.07;  0.468; 178.04;  0.956; 166.52;  0.765; 209.11;
3/7/2022 18:55:41; 14.8; 48.3; -0.2; -3.5;  0.428; 21.68;    0;    0;  0.569;  30.03;  0.135; 118.27;  0.079; 345.26;  0.267; 321.07;  0.375;  68.91;  0.094;  86.35;  0.432; 302.99;  0.228;  29.93;  0.573;  25.09;  0.153; 262.13;  0.244;  93.05;  0.296; 350.47;  0.971;  85.86;  0.315; 331.32;  0.167; 328.98;  0.901; 158.05;  0.531; 212.61;  0.677; 145.42;  0.923; 214.59;
3/7/2022 18:55:41; 14.8; 48.3; -0.2; -3.5;  0.427; 21.68;    0;    0;  0.234;  99.58;  0.229;  12.09;  0.123;   1.40;  0.072; 163.07;  0.066;  95.19;  0.191;  86.40;  0.093; 206.84;  0.148; 233.52;  0.252; 214.32;  0.091;  79.19;  0.237;  71.34;  0.086; 160.30;  0.173; 250.73;  0.550; 245.63;  0.175; 329.04;  0.628; 150.33;  0.126; 100.95;  0.875; 154.93;  0.974; 161.14;
3/7/2022 18:55:42; 14.8; 48.5; -0.2; -3.4;  0.429; 21.69;    0;    0;  0.319;  29.95;  0.031; 281.31;  0.283; 335.34;  0.087; 258.69;  0.029; 174.09;  0.145; 297.98;  0.203; 229.18;  0.195; 324.19;  0.144;  76.35;  0.388; 113.53;  0.159; 101.24;  0.037;  55.89;  0.092; 330.10;  0.423;  42.41;  0.211; 175.91;  0.087; 261.40;  0.605; 328.04;  0.971; 151.80;  0.682; 340.48;
3/7/2022 18:55:42; 14.8; 48.4; -0.2; -3.4;  0.426; 21.68;    0;    0;  0.653; 347.35;  0.068; 327.01;  0.333; 352.75;  0.054; 317.23;  0.136; 302.05;  0.117; 105.81;  0.039; 180.00;  0.205; 222.42;  0.278;  82.13;  0.105; 227.69;  0.018;  96.34;  0.188; 220.47;  0.018; 196.39;  0.625; 150.81;  0.863; 297.25;  0.079; 107.74;  1.334; 357.51;  0.091;  39.64;  0.920;  43.81;
3/7/2022 18:55:43; 14.8; 48.4; -0.2; -3.4;  0.426; 21.69;    0;    0;  0.461; 296.84;  0.680; 275.32;  0.143;  17.93;  0.096;  10.84;  0.050; 295.02;  0.039; 255.26;  0.118; 195.68;  0.076; 158.48;  0.279; 243.62;  0.159; 262.02;  0.079; 166.14;  0.015;  66.80;  0.047; 286.11;  0.060; 228.37;  0.168;  85.55;  0.065; 199.83;  0.484; 122.34;  0.398;  28.37;  0.330; 327.37;
3/7/2022 18:55:43; 14.8; 48.2; -0.2; -3.5;  0.428; 21.69;    0;    0;  0.719;  23.53;  0.883; 310.96;  0.160;   1.43;  0.181;   1.90;  0.195;  23.28;  0.044;  68.68;  0.093; 288.82;  0.287; 357.41;  0.072; 333.43;  0.045;  20.85;  0.087;  58.13;  0.440; 154.72;  0.012; 274.76;  0.020; 177.14;  0.094; 262.04;  0.143;  73.72;  0.479; 147.97;  0.928; 140.29;  0.767; 351.90;
3/7/2022 18:55:44; 14.8; 48.3; -0.2; -3.5;  0.428; 21.68;    0;    0;  0.788; 343.50;  0.140; 161.69;  0.333; 302.35;  0.614; 103.38;  0.160;  13.34;  0.135;  31.33;  0.518;  28.10;  0.010;   5.71;  0.068; 217.21;  0.116; 261.10;  0.033;  81.38;  0.596; 338.77;  0.054;  33.69;  0.053;  93.24;  0.068; 301.11;  0.710; 329.60;  0.336; 192.71;  0.835; 130.19;  0.379; 225.64;
3/7/2022 18:55:44; 14.8; 48.2; -0.2; -3.5;  0.427; 21.68;    0;    0;  0.202;  29.74;  0.175;  36.41;  0.098; 166.96;  0.198; 353.05;  0.709; 275.99;  0.074; 214.55;  0.111; 160.59;  0.037;  29.36;  0.050; 358.85;  0.043; 228.81;  0.123; 288.43;  0.402; 155.47;  0.905; 322.67;  0.070;  85.10;  0.012;  59.04;  0.116; 161.41;  0.977; 144.29;  0.541; 170.64;  0.633; 289.26;
3/7/2022 18:55:45; 14.8; 48.3; -0.2; -3.5;  0.426; 21.68;    0;    0;  0.395;  29.94;  0.144; 160.56;  0.088;  96.56;  0.134; 269.14;  0.094; 163.89;  0.190; 302.52;  0.768; 216.90;  0.186; 105.61;  0.103; 325.69;  0.062; 221.71;  0.131;   6.58;  0.320; 134.62;  0.898; 155.38;  0.098; 267.08;  0.104; 146.00;  0.165; 159.48;  0.041;  84.43;  0.359; 143.96;  0.266;  38.29;
3/7/2022 18:55:45; 14.8; 48.4; -0.2; -3.4;  0.422; 21.68;    0;    0;  0.441; 116.10;  0.124;  99.31;  0.233; 296.57;  0.075; 191.61;  0.378; 153.98;  0.704;  28.97;  0.567; 199.59;  0.382;  89.85;  0.071;  76.94;  0.632;  32.86;  0.321; 334.95;  0.059; 253.11;  0.361; 336.49;  0.119; 151.50;  0.253; 319.82;  0.859; 148.81;  0.494; 148.40;  0.059; 268.06;  0.976; 209.93;
3/7/2022 18:55:46; 14.8; 48.2; -0.2; -3.5;  0.428; 21.68;    0;    0;  0.291; 101.31;  0.087; 293.63;  0.204; 316.78;  0.129; 214.92;  0.192; 217.17;  0.589;  33.64;  0.057;  27.01;  0.130; 265.60;  0.065; 344.90;  0.125; 334.87;  0.370; 356.90;  0.676; 338.37;  0.171; 324.27;  0.121; 185.19;  0.295; 169.45;  0.193; 144.26;  0.708; 290.25;  0.313; 148.85;  0.162; 218.49;
3/7/2022 18:55:46; 14.8; 48.3; -0.2; -3.5;  0.430; 21.69;    0;    0;  0.255; 150.12;  0.163;  81.52;  0.039; 237.53;  0.059;  57.38;  0.057; 125.07;  0.295;  93.89;  0.342; 200.71;  0.337;  95.46;  0.306;  44.34;  0.162; 322.00;  0.117; 302.74;  0.269; 337.25;  0.317; 338.94;  0.182; 331.74;  0.111; 316.09;  0.945; 331.78;  0.466;  17.50;  0.724;  85.72;  0.061;   7.59;
3/7/2022 18:55:47; 14.8; 48.1; -0.2; -3.5;  0.429; 21.68;    0;    0;  0.238; 322.50;  0.197; 283.47;  0.087; 262.71;  0.025;  46.64;  0.049;  20.28;  0.239;  23.14;  0.210;  83.45;  0.067; 154.20;  0.069; 270.00;  0.029; 279.78;  0.107; 119.21;  0.883; 270.39;  0.305; 321.25;  0.178; 337.90;  0.710; 338.24;  0.424; 178.24;  0.902; 135.76;  0.652;  40.33;  0.380; 329.32;
3/7/2022 18:55:47; 14.8; 48.3; -0.2; -3.5;  0.430; 21.69;    0;    0;  0.224;  30.00;  0.006;  71.57;  0.128;  90.00;  0.106; 122.64;  0.151;   7.97;  0.214; 199.11;  0.433; 212.74;  0.538; 275.01;  0.078; 140.19;  0.920; 216.65;  0.327; 112.26;  0.030; 118.30;  0.194; 323.60;  0.472; 269.39;  0.323;  34.92;  0.229; 254.81;  0.636; 168.85;  0.448;  56.20;  0.500;  90.34;
3/7/2022 18:55:48; 14.8; 48.2; -0.3; -3.5;  0.433; 21.68;    0;    0;  0.220; 115.28;  0.081; 349.38;  0.226;  83.91;  0.455; 312.15;  0.038; 199.86;  0.235;  44.31;  0.193; 327.30;  0.454; 342.84;  0.075; 304.11;  0.081; 332.80;  0.067; 244.20;  0.024; 262.87;  0.565;  82.89;  0.244; 240.49;  0.284;  65.87;  0.384; 300.84;  0.524;  92.85;  0.862;  21.30;  1.073; 124.64;
3/7/2022 18:55:48; 14.8; 48.4; -0.2; -3.4;  0.428; 21.69;    0;    0;  0.333;  88.45;  0.082; 328.44;  0.069; 180.00;  0.128; 141.97;  0.117;  76.20;  0.643; 338.26;  0.154; 346.50;  0.496;  85.37;  0.049; 299.17;  0.103;  41.08;  0.224; 110.14;  0.767;  99.99;  0.432; 309.55;  0.026; 319.64;  0.266; 293.00;  0.118; 327.79;  0.885; 270.06;  0.753; 270.99;  0.586;  97.84;
3/7/2022 18:55:49; 14.8; 48.3; -0.2; -3.4;  0.431; 21.68;    0;    0;  0.576;  52.33;  0.139; 141.40;  0.111; 309.87;  0.369; 206.36;  0.144; 236.31;  0.043;  41.19;  0.851; 150.18;  0.065;  21.80;  0.179; 317.49;  0.713; 148.18;  0.030; 258.31;  0.085; 208.66;  0.275; 101.31;  0.343;  10.75;  0.071; 128.16;  0.105;  26.57;  0.588;  48.93;  0.166;  14.29;  1.256; 304.26;
3/7/2022 18:55:49; 14.8; 48.1; -0.2; -3.5;  0.423; 21.69;    0;    0;  0.675;  29.94;  0.864; 212.62;  0.109;   9.46;  0.151; 262.03;  0.044; 205.41;  0.079; 350.54;  0.018;  16.39;  0.392; 320.59;  0.385; 319.11;  0.046;  19.23;  0.400; 354.26;  0.476;  31.42;  0.229; 312.88;  0.632; 345.24;  0.321; 277.15;  0.750; 203.76;  0.647; 341.42;  0.218; 294.10;  0.825; 320.11;
3/7/2022 18:55:50; 14.8; 48.2; -0.2; -3.5;  0.425; 21.68;    0;    0;  0.075; 210.31;  0.014;  85.91;  0.102;  29.33;  0.053; 188.75;  0.274; 314.70;  0.102;  64.95;  0.242; 326.31;  0.521; 129.47;  0.357; 345.73;  0.269; 251.36;  0.209; 122.47;  0.252; 240.48;  0.132; 237.03;  0.228; 281.66;  1.163;  29.19;  0.418;  91.23;  0.430; 171.17;  0.462;  45.61;  1.341; 152.12;
3/7/2022 18:55:50; 14.8; 48.3; -0.2; -3.5;  0.429; 21.68;    0;    0;  0.500; 184.01;  0.115; 186.01;  0.281; 212.05;  0.074; 243.43;  0.500; 221.19;  0.267;  57.56;  1.031; 310.08;  0.871;  74.14;  0.366; 337.85;  0.009; 229.40;  0.109; 181.05;  0.283; 291.58;  0.135; 332.10;  0.678; 340.33;  0.701; 215.78;  0.147; 164.64;  0.715; 262.04;  0.300; 271.53;  1.002;  81.39;
3/7/2022 18:55:51; 14.8; 48.4; -0.2; -3.5;  0.427; 21.68;    0;    0;  0.163;  29.70;  0.185; 325.79;  0.404;  29.48;  0.033; 237.26;  0.405; 165.41;  0.841; 251.69;  0.802; 317.98;  0.119;  21.62;  0.401; 111.32;  0.043; 147.43;  0.132;  24.23;  0.096;  81.03;  0.160; 212.01;  0.452;  10.46;  0.456; 321.32;  0.054; 247.22;  0.177; 179.35;  0.501;  81.27;  0.840; 209.37;
3/7/2022 18:55:51; 14.8; 48.1; -0.2; -3.5;  0.424; 21.69;    0;    0;  0.210;  29.98;  0.322; 128.69;  0.164; 189.81;  0.027; 265.76;  0.086; 200.32;  0.960; 332.13;  0.189; 153.57;  0.528; 208.02;  1.068; 336.27;  0.820; 305.67;  0.017;  90.00;  0.855; 218.49;  0.177; 321.90;  0.170; 306.13;  0.923; 151.38;  0.348;  11.76;  0.552; 330.98;  0.124; 190.68;  0.686; 208.54;
3/7/2022 18:55:52; 14.8; 48.3; -0.2; -3.4;  0.430; 21.69;    0;    0;  1.182; 278.71;  0.308; 246.09;  0.135;  49.81;  0.086; 213.14;  0.066;  11.31;  0.547; 329.22;  0.330; 351.45;  0.108; 235.14;  0.070; 255.17;  0.262;  70.87;  0.151;  27.25;  0.940; 207.85;  0.206; 127.31;  0.278; 255.86;  0.298; 121.13;  0.432; 183.98;  0.282;  96.72;  0.039; 160.64;  1.263; 312.62;
3/7/2022 18:55:52; 14.8; 48.2; -0.2; -3.5;  0.426; 21.69;    0;    0;  0.079;  30.47;  0.709; 168.77;  0.073;  70.08;  0.082;  70.02;  0.555; 213.23;  0.305; 156.80;  0.557;  80.81;  0.142;  71.57;  0.239; 339.13;  0.098; 208.66;  0.069;  10.82;  0.064;   6.24;  0.212; 213.47;  0.274; 319.74;  0.085;  32.01;  0.148;  23.96;  0.404; 152.42;  0.112; 344.48;  0.663; 123.11;
3/7/2022 18:55:53; 14.8; 48.3; -0.2; -3.4;  0.429; 21.69;    0;    0;  0.222; 109.98;  0.086; 153.73;  0.062; 263.56;  0.124; 220.10;  0.302;  37.59;  0.672;  41.80;  0.672; 215.61;  0.518; 211.17;  0.120;  48.37;  0.237;  20.27;  0.117;   0.00;  0.103; 291.60;  0.452; 340.88;  0.244; 231.82;  0.091; 223.67;  0.326; 348.86;  0.237; 152.03;  0.076;  42.88;  0.399; 317.44;
3/7/2022 18:55:53; 14.8; 48.1; -0.2; -3.5;  0.430; 21.68;    0;    0;  0.222; 127.85;  0.650; 189.93;  0.639; 258.53;  0.019; 332.10;  0.359; 234.18;  0.532; 207.53;  0.453; 338.76;  0.633;  30.37;  0.115; 267.01;  0.232; 209.44;  0.075; 176.19;  0.174; 335.20;  0.947; 196.44;  0.417; 151.04;  0.230; 335.10;  0.891; 331.28;  0.688; 311.64;  0.227; 284.83;  0.860;  61.38;
3/7/2022 18:55:54; 14.8; 48.1; -0.2; -3.5;  0.426; 21.68;    0;    0;  0.043;  28.93;  0.045; 263.66;  0.127; 226.91;  0.097; 213.69;  0.404;  55.60;  0.045; 102.80;  0.382; 140.10;  0.479; 227.45;  0.134; 282.06;  0.049; 317.49;  0.169; 221.15;  0.250; 330.06;  0.285;  96.25;  0.188; 202.88;  0.177; 123.24;  0.121; 174.29;  1.301; 177.84;  0.530;  83.38;  0.513; 218.43;
3/7/2022 18:55:54; 14.8; 48.3; -0.3; -3.5;  0.423; 21.69;    0;    0;  0.924; 137.37;  0.322; 166.91;  0.116; 285.95;  0.067; 293.88;  0.075; 195.52;  0.019; 356.99;  0.073; 333.08;  0.252; 203.62;  0.023; 115.46;  0.128; 215.17;  0.074;  30.03;  0.672; 273.33;  0.626;  65.36;  0.481;  68.40;  0.055; 118.44;  0.067;  26.57;  1.246; 189.14;  0.089;  28.30;  0.626; 122.22;
3/7/2022 18:55:55; 14.8; 48.3; -0.2; -3.5;  0.427; 21.68;    0;    0;  0.190;  29.93;  0.164;  17.00;  0.048;  87.61;  0.112;  44.64;  0.058; 273.95;  0.021; 150.95;  0.126; 228.86;  0.289; 223.60;  0.202;   6.25;  0.810; 239.41;  0.153; 206.40;  0.213; 299.58;  0.416; 283.34;  0.321; 276.79;  0.086; 283.39;  0.568; 137.07;  0.813; 135.30;  0.539; 326.58;  0.497;  98.80;
3/7/2022 18:55:55; 14.8; 48.3; -0.2; -3.5;  0.425; 21.69;    0;    0;  0.441; 122.68;  0.253; 130.18;  0.243;  35.46;  0.061; 136.33;  0.262;  65.39;  0.065; 237.53;  0.084;  86.59;  0.060; 350.38;  0.159;  66.66;  0.065; 240.69;  0.104; 243.19;  0.173; 306.08;  0.244; 207.30;  0.704;  87.23;  0.074; 107.22;  0.038;   1.51;  0.491; 330.46;  0.123; 327.99;  0.930;  85.37;
3/7/2022 18:55:56; 14.8; 48.4; -0.2; -3.5;  0.426; 21.68;    0;    0;  0.126; 140.49;  0.303; 185.67;  0.494; 273.60;  0.163;  15.99;  0.210;  64.90;  0.059; 121.80;  0.174;  89.67;  0.068;  95.04;  0.020; 171.47;  0.716; 217.40;  0.112; 235.18;  0.049; 189.46;  0.182;   6.31;  0.038; 155.43;  0.064; 198.15;  0.162; 205.93;  0.622; 137.41;  0.042; 167.62;  0.645; 272.22;
3/7/2022 18:55:56; 14.8; 48.4; -0.3; -3.4;  0.428; 21.68;    0;    0;  0.268;  84.86;  0.384; 225.74;  0.204;  32.60;  0.077; 227.63;  0.268; 198.30;  0.022; 140.53;  0.533;  92.80;  0.236; 193.51;  0.119;   2.89;  0.276; 206.94;  0.128; 240.03;  0.252; 308.23;  0.227; 259.09;  0.023;  28.81;  0.544;  99.74;  0.144; 229.23;  0.108; 204.66;  0.158; 118.67;  0.059; 250.35;
3/7/2022 18:55:57; 14.8; 48.3; -0.2; -3.5;  0.429; 21.69;    0;    0;  0.575;  30.04;  0.228; 178.99;  0.514; 198.96;  0.113; 343.50;  0.262; 181.75;  0.082; 353.74;  0.074; 359.23;  0.132; 234.87;  0.318; 238.51;  0.793; 211.22;  0.105; 221.13;  0.830; 281.61;  0.600; 333.78;  0.064; 280.78;  0.148; 263.79;  0.305; 138.58;  0.393;  84.45;  1.018;  44.64;  0.034; 233.47;
3/7/2022 18:55:57; 14.8; 48.2; -0.2; -3.5;  0.427; 21.69;    0;    0;  0.263; 259.71;  0.173; 181.99;  0.200;   2.00;  0.036; 217.18;  0.110;  54.58;  0.046; 276.20;  0.075;   9.96;  0.133;  21.16;  0.559;  47.97;  0.843;  31.37;  0.078;  30.20;  0.316; 178.01;  0.070; 108.43;  0.229; 259.92;  0.016; 284.93;  0.119; 115.28;  0.775; 197.20;  0.155; 110.77;  0.815;  32.27;
3/7/2022 18:55:58; 14.8; 48.2; -0.2; -3.5;  0.424; 21.68;    0;    0;  0.591;   6.80;  0.276;  30.75;  0.126;  84.06;  0.132; 178.70;  0.055;  64.36;  0.224;  49.34;  0.139; 211.74;  0.340; 137.50;  0.177; 255.96;  0.647; 152.37;  0.716; 265.83;  0.665;  26.03;  0.320; 156.24;  0.392; 276.60;  0.243; 173.87;  0.109; 343.55;  0.127;  39.23;  0.137; 332.12;  0.443; 182.07;
3/7/2022 18:55:58; 14.8; 48.2; -0.2; -3.5;  0.426; 21.68;    0;    0;  0.222; 319.20;  0.062;  20.77;  0.149;  85.40;  0.106; 206.81;  0.386;  48.47;  0.245;  47.65;  0.047; 157.29;  0.303; 299.70;  0.192;  86.42;  0.435; 237.30;  0.076;  86.24;  0.163; 315.00;  0.175;  10.54;  0.092; 230.75;  0.181; 231.29;  0.221; 292.86;  0.581; 325.38;  0.021; 140.91;  0.386;  72.03;
3/7/2022 18:55:59; 14.8; 48.1; -0.2; -3.5;  0.427; 21.69;    0;    0;  0.252;  90.45;  0.133; 300.23;  0.017;  61.93;  0.051; 136.59;  0.124; 339.66;  0.619; 287.00;  0.164; 199.65;  0.242;  67.14;  0.091; 151.74;  0.272; 177.05;  0.233; 275.91;  0.286;  77.28;  0.357;   8.22;  0.042;  33.31;  0.267; 189.25;  0.231; 285.06;  0.963; 321.79;  0.362; 321.74;  0.915;  85.93;
