DateTime;Battery;Heading;Pitch;Roll;Pressure;Temperature;AnalogIn1;AnalogIn2;Speed#1(0.060m);Dir#1(0.060m);Speed#2(0.070m);Dir#2(0.070m);Speed#3(0.080m);Dir#3(0.080m);Speed#4(0.090m);Dir#4(0.090m);Speed#5(0.100m);Dir#5(0.100m);Speed#6(0.110m);Dir#6(0.110m);Speed#7(0.120m);Dir#7(0.120m);Speed#8(0.130m);Dir#8(0.130m);Speed#9(0.140m);Dir#9(0.140m);Speed#10(0.150m);Dir#10(0.150m);Speed#11(0.160m);Dir#11(0.160m);Speed#12(0.170m);Dir#12(0.170m);Speed#13(0.180m);Dir#13(0.180m);Speed#14(0.190m);Dir#14(0.190m);Speed#15(0.200m);Dir#15(0.200m);Speed#16(0.210m);Dir#16(0.210m);Speed#17(0.220m);Dir#17(0.220m);Speed#18(0.230m);Dir#18(0.230m);Speed#19(0.240m);Dir#19(0.240m);
3/9/2022 16:55:16; 14.8; 44.5; -0.8; -8.5;  0.408; 23.36;    0;    0;  0.224; 338.48;  0.040; 288.89;  0.012;  14.04;  0.183; 269.37;  0.071;  98.13;  0.345;  95.99;  0.139; 283.34;  0.159; 258.41;  0.075;  97.70;  0.103;  93.33;  0.105; 136.15;  0.033; 276.91;  0.060; 292.69;  0.123; 324.25;  0.175; 164.46;  0.196;  57.69;  0.496;  40.01;  0.801; 209.64;  1.096;  22.66;
3/9/2022 16:55:16; 14.8; 44.5; -0.8; -8.5;  0.408; 23.36;    0;    0;  0.010; 209.05;  0.162; 306.73;  0.021; 250.71;  0.130; 282.00;  0.038;  76.33;  0.171;  26.42;  0.136; 276.76;  0.149; 144.28;  0.230; 121.69;  0.263; 275.02;  0.791; 208.86;  0.169; 203.69;  0.015; 222.27;  0.115; 316.05;  0.117; 358.04;  0.218; 206.68;  0.652; 142.04;  0.542;  50.17;  0.706; 195.10;
3/9/2022 16:55:17; 14.8; 44.7; -0.8; -8.5;  0.408; 23.36;    0;    0;  0.019; 198.43;  0.053; 155.38;  0.765; 149.72;  0.109; 290.43;  0.162;   6.38;  0.911; 270.38;  0.825; 155.52;  0.198; 138.27;  0.092; 135.00;  0.879; 270.33;  0.038;  76.33;  0.216;  20.62;  0.025;  41.82;  0.100; 228.65;  0.086; 221.25;  0.051;  12.41;  0.044; 255.65;  0.586; 189.62;  0.206; 257.11;
3/9/2022 16:55:17; 14.8; 44.7; -0.9; -8.5;  0.407; 23.36;    0;    0;  0.064;  98.13;  0.036; 189.73;  0.137; 156.25;  0.097; 190.73;  0.048;  14.62;  0.032; 131.19;  0.061; 180.00;  0.373; 190.35;  0.170; 290.67;  0.188; 285.15;  0.222;  84.57;  0.139; 202.34;  0.063; 253.30;  0.070; 310.96;  0.187; 176.94;  0.206; 288.43;  0.044;   9.25;  0.892; 213.71;  0.572;  27.15;
3/9/2022 16:55:18; 14.8; 44.5; -0.9; -8.5;  0.406; 23.36;    0;    0;  0.315; 328.63;  0.090;  22.86;  0.139; 356.71;  0.123; 297.19;  0.080; 162.47;  0.205; 299.19;  0.105;   1.64;  0.252; 252.93;  0.078; 270.00;  0.200; 316.82;  0.072; 321.22;  0.084; 352.45;  0.128;  14.90;  0.069;   4.14;  0.232; 215.34;  0.238;  43.81;  0.270;  40.35;  1.021;  33.21;  0.936; 194.99;
3/9/2022 16:55:18; 14.8; 44.7; -0.9; -8.5;  0.407; 23.36;    0;    0;  0.178; 162.38;  0.037; 135.00;  0.103; 263.84;  0.029;  54.69;  0.061; 102.23;  0.070; 180.00;  0.050; 304.33;  0.374;  89.39;  0.092;  91.25;  0.070; 229.04;  0.032;  82.87;  0.053; 131.19;  0.031; 330.95;  0.028; 288.43;  0.084; 101.71;  0.040; 229.09;  0.422; 120.45;  0.128; 248.87;  0.399; 215.52;
3/9/2022 16:55:19; 14.8; 44.7; -0.8; -8.5;  0.409; 23.36;    0;    0;  0.021; 211.43;  0.044; 147.03;  0.060; 140.44;  0.036;  80.27;  0.043; 298.93;  0.073;  19.18;  0.178; 141.84;  0.179; 240.14;  0.204; 278.72;  0.124; 205.74;  0.063; 347.07;  0.052; 255.43;  0.045; 222.27;  0.093; 214.54;  0.084; 263.13;  0.609; 352.46;  0.481; 268.81;  0.239; 156.55;  0.529; 347.78;
3/9/2022 16:55:19; 14.8; 44.4; -0.8; -8.5;  0.407; 23.36;    0;    0;  0.218; 330.61;  0.192; 283.53;  0.097; 279.46;  0.004;  26.57;  0.053; 214.29;  0.090; 241.44;  0.034; 285.26;  0.559; 327.65;  0.213;  45.19;  0.160; 331.68;  0.060; 315.67;  0.371; 264.43;  0.180; 257.51;  0.088; 317.77;  0.413; 311.56;  0.279; 148.19;  0.121; 175.28;  0.443; 201.59;  0.432; 355.49;
3/9/2022 16:55:20; 14.8; 44.4; -0.9; -8.5;  0.408; 23.36;    0;    0;  0.052; 110.17;  0.160; 222.47;  0.052; 326.00;  0.112; 244.58;  0.079; 264.94;  0.038; 282.20;  0.219; 184.98;  0.089;  93.22;  0.051; 108.43;  0.579; 211.22;  0.098;  52.07;  0.248; 250.91;  0.058; 183.95;  0.264; 313.00;  0.066; 303.21;  0.135; 348.86;  0.436;   3.29;  0.150;  14.31;  0.183; 288.43;
3/9/2022 16:55:20; 14.8; 44.4; -0.8; -8.5;  0.406; 23.36;    0;    0;  0.334; 305.74;  0.065; 200.66;  0.103; 250.16;  0.010; 135.00;  0.132; 232.70;  0.048; 144.32;  0.089; 237.38;  0.547; 147.71;  0.008; 270.00;  0.263;  38.83;  0.068; 354.12;  0.104; 240.73;  0.240; 291.54;  0.094; 291.12;  0.015; 113.20;  0.070; 157.44;  0.376; 174.35;  0.106;  22.20;  0.096; 247.98;
3/9/2022 16:55:21; 14.8; 44.7; -0.8; -8.5;  0.408; 23.36;    0;    0;  0.137; 122.76;  0.093; 265.70;  0.515; 310.12;  0.106; 302.64;  0.031;   0.00;  0.043; 219.29;  0.038; 220.76;  0.062;  74.18;  0.177;  71.57;  0.154; 247.92;  0.187; 311.53;  0.247; 344.28;  0.374; 176.47;  0.095; 272.41;  0.065; 235.08;  0.066;  30.82;  0.259; 217.00;  0.370;  31.28;  0.234; 191.36;
3/9/2022 16:55:21; 14.8; 44.5; -0.8; -8.5;  0.405; 23.36;    0;    0;  0.072; 258.85;  0.042; 234.78;  0.064;  24.96;  0.030; 212.62;  0.089; 277.77;  0.022; 180.00;  0.052; 323.57;  0.392; 147.93;  0.794; 347.26;  0.067; 249.15;  0.072; 335.22;  0.135; 256.27;  0.009; 122.01;  0.029; 204.78;  0.050; 323.13;  0.124; 313.70;  0.151; 265.05;  0.207; 194.57;  0.506;  47.96;
3/9/2022 16:55:22; 14.8; 44.8; -0.8; -8.5;  0.408; 23.36;    0;    0;  0.069; 126.70;  0.016; 277.13;  0.230; 319.59;  0.018; 270.00;  0.060; 113.57;  0.071; 225.57;  0.087; 308.45;  0.055; 320.86;  0.903; 157.67;  0.281; 308.79;  0.167; 312.57;  0.076;  77.80;  0.016; 135.00;  0.040; 222.95;  0.008;  50.19;  0.165; 196.90;  0.068;   5.04;  0.129; 211.72;  0.494;  38.59;
3/9/2022 16:55:22; 14.8; 44.7; -0.8; -8.5;  0.408; 23.36;    0;    0;  0.407; 205.81;  0.107; 170.27;  0.149; 151.21;  0.252; 319.03;  0.058;  22.17;  0.383;  89.85;  0.177;  96.80;  0.310;  82.21;  0.110; 349.00;  0.100; 128.48;  0.180; 326.31;  0.278;  73.91;  0.106; 128.49;  0.210; 330.39;  0.015;  47.73;  0.014; 245.22;  0.052; 289.13;  0.907;  25.69;  0.752;  26.12;
3/9/2022 16:55:23; 14.8; 44.5; -0.8; -8.6;  0.408; 23.36;    0;    0;  0.816;  26.09;  0.319; 332.79;  0.187; 314.35;  0.747; 324.27;  0.734; 142.19;  0.271; 348.52;  0.588; 332.43;  0.077; 140.29;  0.056; 203.33;  0.259; 331.95;  0.210; 163.98;  0.077;  38.66;  0.105; 313.85;  0.849; 329.08;  0.094; 219.81;  0.181; 218.26;  0.184; 299.63;  0.594;  28.03;  0.097; 125.81;
3/9/2022 16:55:23; 14.8; 44.7; -0.9; -8.5;  0.406; 23.36;    0;    0;  0.351; 324.04;  0.992; 326.76;  0.137; 305.78;  0.077; 153.77;  0.847; 285.97;  0.201; 208.86;  0.428;  16.02;  0.113; 239.12;  0.277; 201.38;  0.096; 285.05;  0.061; 279.46;  0.049; 266.50;  0.093; 324.61;  0.110; 288.60;  0.385; 155.63;  0.065; 329.49;  0.177; 193.09;  0.398; 158.33;  0.756;  14.16;
3/9/2022 16:55:24; 14.8; 44.5; -0.8; -8.5;  0.407; 23.36;    0;    0;  0.148;  88.45;  0.237;  13.39;  0.229; 321.73;  0.066; 151.88;  0.287; 261.19;  0.079; 334.41;  0.117; 194.87;  0.105; 276.58;  0.209; 255.03;  0.298; 220.79;  0.088; 313.63;  0.463; 324.15;  0.519; 332.60;  0.042; 239.74;  0.113; 195.39;  0.037; 260.79;  0.176; 320.78;  0.147; 177.27;  0.439;   5.49;
3/9/2022 16:55:24; 14.8; 44.5; -0.8; -8.5;  0.407; 23.36;    0;    0;  0.095; 293.59;  0.200; 260.77;  0.081; 171.47;  0.150;  11.53;  0.037; 341.08;  0.065;  33.69;  0.207; 215.15;  0.067; 319.86;  0.142;  60.91;  0.125; 288.73;  0.107;  19.11;  0.114;  48.20;  0.114; 152.99;  0.084; 286.50;  0.234;  84.36;  0.147; 306.17;  0.370; 175.35;  0.537;  30.58;  0.421; 323.40;
3/9/2022 16:55:25; 14.8; 44.8; -0.8; -8.5;  0.408; 23.36;    0;    0;  0.314; 332.54;  0.159; 308.88;  0.925; 329.03;  0.967; 325.70;  0.122; 281.86;  0.114; 295.89;  0.174; 246.67;  0.126; 258.60;  0.075; 276.93;  0.125; 222.09;  0.247;  24.69;  0.055; 299.36;  0.028; 357.95;  0.075; 245.49;  0.143; 327.87;  0.196; 262.37;  0.197; 285.03;  0.523; 198.50;  0.801; 332.47;
3/9/2022 16:55:25; 14.8; 44.7; -0.8; -8.5;  0.408; 23.36;    0;    0;  0.101; 256.24;  0.668; 219.53;  0.914; 328.78;  0.279; 315.44;  0.132; 183.90;  0.086; 154.62;  0.506; 226.60;  0.156; 236.21;  0.119;  51.12;  0.057; 341.57;  0.074; 226.10;  0.442; 198.72;  0.149; 196.37;  0.080;   5.71;  0.022; 103.39;  0.233; 246.96;  0.060;  14.50;  0.586; 269.71;  0.073; 317.78;
3/9/2022 16:55:26; 14.8; 44.7; -0.8; -8.5;  0.407; 23.36;    0;    0;  0.324; 324.69;  0.170; 270.67;  0.136; 309.91;  0.056; 307.69;  0.175; 309.89;  0.017; 300.96;  0.349; 345.88;  0.213;  82.71;  0.064; 212.20;  0.143; 116.21;  0.042; 160.71;  0.151; 101.83;  0.323; 304.77;  0.208; 345.23;  0.273; 341.63;  0.159; 283.08;  0.157; 259.70;  0.456; 198.79;  0.367; 111.89;
3/9/2022 16:55:26; 14.8; 44.7; -0.8; -8.5;  0.408; 23.36;    0;    0;  0.089; 263.52;  0.309;  82.18;  0.280; 295.10;  0.101; 277.41;  0.098; 176.50;  0.212; 331.86;  0.102; 314.20;  0.174; 327.68;  0.117; 320.88;  0.034;  36.53;  0.048; 308.29;  0.114; 188.56;  0.039;  64.09;  0.140;  79.73;  0.152; 242.93;  0.096; 306.99;  0.148; 324.37;  0.213;  14.43;  0.981;  45.17;
3/9/2022 16:55:27; 14.8; 44.7; -0.8; -8.5;  0.408; 23.36;    0;    0;  0.508; 284.94;  0.188;  72.63;  0.132; 180.00;  0.023; 270.00;  0.038; 324.64;  0.156; 303.79;  0.167; 332.98;  0.164; 329.69;  0.062; 233.50;  0.064;  99.02;  0.114; 302.86;  0.241;  75.33;  0.076; 209.28;  0.074;   9.33;  0.068; 249.44;  0.038;  74.88;  0.039; 185.86;  0.136; 209.95;  0.802; 160.77;
3/9/2022 16:55:27; 14.8; 44.5; -0.9; -8.6;  0.408; 23.36;    0;    0;  0.487; 213.53;  0.170; 135.95;  0.609; 316.26;  0.038; 193.67;  0.058; 303.69;  0.067; 300.38;  0.015; 151.70;  0.067; 319.86;  0.082; 122.52;  0.050; 251.20;  0.046; 317.64;  0.089; 349.70;  0.251;  18.07;  0.341; 204.76;  0.073;   5.48;  0.088;  46.85;  0.142;  22.40;  0.075; 330.35;  0.306; 282.45;
3/9/2022 16:55:28; 14.8; 44.8; -0.8; -8.5;  0.407; 23.36;    0;    0;  0.267; 261.60;  0.072; 335.22;  0.053;  44.24;  0.176; 299.62;  0.029; 195.95;  0.131; 221.60;  0.192; 203.63;  0.232; 160.86;  0.033; 217.57;  0.069; 226.17;  0.046; 330.10;  0.005;  78.69;  0.044; 201.32;  0.095;   6.67;  0.246; 244.79;  0.154; 308.66;  0.038; 244.80;  0.222; 309.71;  0.958; 239.66;
3/9/2022 16:55:28; 14.8; 44.8; -0.8; -8.5;  0.408; 23.36;    0;    0;  0.094;  85.14;  0.056; 251.24;  0.056; 146.59;  0.141;   1.22;  0.210; 282.38;  0.184;  67.33;  0.363; 206.85;  0.244; 149.24;  0.126; 197.14;  0.157; 247.86;  0.017; 356.63;  0.184; 325.62;  0.074; 208.98;  0.073; 228.89;  0.232; 313.60;  0.041; 320.91;  0.140; 238.47;  0.562; 188.69;  0.315; 182.00;
3/9/2022 16:55:29; 14.8; 44.6; -0.8; -8.5;  0.407; 23.36;    0;    0;  0.084; 182.73;  0.075;   3.81;  0.186; 345.96;  0.081; 339.11;  0.251; 131.44;  0.021; 270.00;  0.105; 338.30;  0.146; 346.53;  0.084; 261.10;  0.039;  87.06;  0.044; 239.93;  0.343; 210.68;  0.130; 305.28;  0.067; 342.65;  0.197;   9.37;  0.042; 152.82;  0.100; 222.58;  0.135;  19.51;  0.128; 205.37;
3/9/2022 16:55:29; 14.8; 44.7; -0.8; -8.5;  0.405; 23.36;    0;    0;  0.110; 242.27;  0.111; 346.46;  0.225; 265.91;  0.061; 257.77;  0.289; 239.17;  0.095; 247.20;  0.081; 225.00;  0.069;  85.86;  0.491; 330.98;  0.078; 328.15;  0.020;  30.47;  0.031; 301.61;  0.278; 307.98;  0.175;  16.57;  0.054; 247.22;  0.375; 226.95;  0.040; 226.01;  0.130;  23.03;  0.721;  39.71;
3/9/2022 16:55:30; 14.8; 44.7; -0.8; -8.5;  0.407; 23.36;    0;    0;  0.069; 156.04;  0.018; 135.00;  0.050; 267.71;  0.140; 220.38;  0.573; 212.30;  0.116; 207.23;  0.061; 331.76;  0.048;  66.64;  0.040; 334.72;  0.036; 207.98;  0.019; 108.43;  0.067;  12.99;  0.373; 321.20;  0.066; 232.96;  0.105; 200.68;  0.060; 228.37;  0.211; 349.65;  0.430;  29.25;  0.775; 212.56;
3/9/2022 16:55:30; 14.8; 44.7; -0.8; -8.5;  0.407; 23.36;    0;    0;  0.077;   5.19;  0.017; 166.76;  0.039; 100.44;  0.031; 308.37;  0.007; 105.95;  0.316;  26.08;  0.256; 305.62;  0.021; 190.78;  0.036;  94.76;  0.058; 247.83;  0.079; 331.16;  0.043; 291.80;  0.392; 141.32;  0.070; 289.21;  0.074; 208.98;  0.020; 287.53;  0.041;  71.57;  0.351; 194.67;  0.071; 331.26;
3/9/2022 16:55:31; 14.8; 44.7; -0.8; -8.5;  0.411; 23.36;    0;    0;  0.110; 335.30;  0.068; 325.15;  0.026; 175.60;  0.024;   2.39;  0.065; 277.02;  0.035;  64.89;  0.403;  18.84;  0.147; 164.64;  0.039; 253.44;  0.075; 320.98;  0.091; 120.53;  0.110; 193.15;  0.091; 232.62;  0.301; 199.22;  0.152; 333.43;  0.035; 292.11;  0.044; 131.31;  0.181;  77.88;  0.177;  50.28;
3/9/2022 16:55:31; 14.8; 44.7; -0.8; -8.5;  0.406; 23.36;    0;    0;  0.100; 228.65;  0.190;   9.41;  0.027;  63.43;  0.018; 202.38;  0.380; 338.37;  0.064; 122.95;  0.103; 337.17;  0.369; 336.21;  0.044; 129.47;  0.055; 296.10;  0.052; 176.70;  0.274; 318.40;  0.147; 226.65;  0.202;  34.08;  0.022; 223.15;  0.017; 287.35;  0.045; 281.56;  0.148;  17.70;  0.707; 219.14;
3/9/2022 16:55:32; 14.8; 44.7; -0.9; -8.5;  0.407; 23.36;    0;    0;  0.351;  89.67;  0.077; 155.43;  0.141; 158.35;  0.019; 126.25;  0.021; 232.59;  0.032; 216.16;  0.051;  85.52;  0.138;  37.95;  0.063;  88.18;  0.020;   0.00;  0.058; 259.08;  0.091;  14.04;  0.104; 166.10;  0.122;  68.29;  0.245; 341.93;  0.077; 274.46;  0.119;  97.72;  0.095; 202.80;  0.240; 174.27;
3/9/2022 16:55:32; 14.8; 44.5; -0.8; -8.6;  0.408; 23.36;    0;    0;  0.252; 329.27;  0.092; 201.80;  0.103; 313.43;  0.030; 195.42;  0.019; 353.99;  0.059; 341.26;  0.042; 276.79;  0.062;  75.96;  0.051; 245.92;  0.129; 330.26;  0.067; 294.66;  0.082; 233.97;  0.046; 159.59;  0.531;  83.08;  0.458; 116.34;  0.311;  31.85;  0.060; 188.67;  0.136; 322.46;  0.655; 217.11;
3/9/2022 16:55:33; 14.8; 44.7; -0.9; -8.5;  0.407; 23.36;    0;    0;  0.090; 275.08;  0.058; 357.04;  0.046; 281.31;  0.059; 293.96;  0.041; 221.05;  0.209; 181.10;  0.020; 272.86;  0.077; 264.81;  0.098; 189.37;  0.277; 330.10;  0.049; 271.17;  0.202;  85.73;  0.105; 279.28;  0.072; 273.18;  0.018; 276.34;  0.134; 236.55;  0.064;  12.72;  0.259;  39.66;  0.681; 208.03;
3/9/2022 16:55:33; 14.8; 44.5; -0.8; -8.5;  0.406; 23.36;    0;    0;  0.291; 197.62;  0.078; 252.03;  0.154; 175.91;  0.072;  80.41;  0.567; 322.24;  0.165; 327.66;  0.049; 170.54;  0.020; 339.78;  0.039; 278.75;  0.076;  52.98;  0.613;  88.04;  0.078; 299.84;  0.033; 148.74;  0.137;  92.09;  0.205; 341.83;  0.097; 284.32;  0.107; 212.06;  0.760;  72.61;  0.465;  55.08;
3/9/2022 16:55:34; 14.8; 44.5; -0.8; -8.5;  0.408; 23.36;    0;    0;  0.268;  86.58;  0.267; 228.79;  0.614;  68.70;  0.503;  89.09;  0.143; 267.60;  0.020; 284.74;  0.049; 322.43;  0.051; 318.18;  0.012; 274.76;  0.154;  89.63;  0.228; 100.37;  0.129; 272.22;  0.032; 270.00;  0.094; 287.28;  0.049;  88.83;  0.074; 180.77;  0.133; 315.00;  0.083;  67.43;  0.126; 120.03;
3/9/2022 16:55:34; 14.8; 44.5; -0.9; -8.5;  0.406; 23.36;    0;    0;  0.352; 121.75;  0.952;  57.66;  0.131; 123.45;  0.063; 313.07;  0.020; 185.71;  0.062;  46.30;  0.151; 298.43;  0.079;  66.04;  0.025; 272.29;  0.096;  84.64;  0.284; 262.72;  0.161; 278.58;  0.480; 267.61;  0.027;  23.75;  0.137; 327.24;  0.161;  13.26;  0.088; 314.08;  0.173;  40.78;  0.271; 249.02;
3/9/2022 16:55:35; 14.8; 44.8; -0.8; -8.5;  0.408; 23.36;    0;    0;  0.057; 104.28;  0.851;  96.88;  0.450; 263.87;  0.086; 122.22;  0.211;  92.71;  0.014;  30.26;  0.092; 239.25;  0.037; 152.74;  0.031; 286.70;  0.014; 180.00;  0.094;  98.56;  0.154; 256.05;  0.116; 304.79;  0.048; 228.37;  0.489;  30.76;  0.976; 170.51;  0.277; 356.69;  0.081; 182.12;  0.105; 313.85;
3/9/2022 16:55:35; 14.8; 44.8; -0.8; -8.5;  0.406; 23.36;    0;    0;  0.084;  73.30;  0.489;  41.02;  0.104; 236.00;  0.042; 317.91;  0.036; 282.88;  0.050; 341.20;  0.197; 291.48;  0.038; 131.76;  0.037; 312.80;  0.021; 221.19;  0.151; 225.27;  0.116; 207.23;  0.521; 213.26;  0.050; 280.41;  0.004; 284.04;  0.101; 357.73;  0.162;  79.32;  0.055; 148.32;  0.603; 185.24;
3/9/2022 16:55:36; 14.8; 44.5; -0.8; -8.5;  0.408; 23.36;    0;    0;  0.256; 103.33;  0.035; 239.04;  0.110;  28.19;  0.094; 137.15;  0.045;  90.00;  0.011; 217.87;  0.328; 201.25;  0.068; 325.15;  0.105;   8.75;  0.013;  41.99;  0.012;  80.54;  0.042; 239.74;  0.242; 322.04;  0.089; 283.57;  0.031; 322.77;  0.064; 273.58;  0.938; 208.53;  0.285;  38.44;  0.528; 212.55;
3/9/2022 16:55:36; 14.8; 44.5; -0.8; -8.5;  0.407; 23.36;    0;    0;  0.895; 319.08;  0.031; 322.77;  0.089; 237.93;  0.091; 283.28;  0.078; 130.84;  0.041;  84.43;  0.416; 110.27;  0.218; 357.90;  0.022; 155.77;  0.028;  85.91;  0.154; 197.02;  0.049; 237.62;  0.128; 317.85;  0.123; 230.61;  0.061; 299.51;  0.219; 222.59;  0.296; 210.20;  0.789;  29.94;  0.136;  32.41;
3/9/2022 16:55:37; 14.8; 44.7; -0.8; -8.5;  0.407; 23.36;    0;    0;  0.046;   1.25;  0.087; 233.39;  0.060; 169.44;  0.029; 306.47;  0.049; 315.00;  0.088; 273.90;  0.337;  13.38;  0.837; 159.14;  0.034;   3.37;  0.664; 211.51;  0.009; 144.46;  0.029; 290.32;  0.168; 326.88;  0.054; 270.00;  0.228; 240.29;  0.085; 295.06;  0.149;  99.65;  0.150; 236.94;  0.784;  32.29;
3/9/2022 16:55:37; 14.8; 44.5; -0.8; -8.6;  0.408; 23.36;    0;    0;  0.099; 281.08;  0.977;  29.82;  0.140;  13.24;  0.059; 196.61;  0.853; 150.67;  0.028; 265.91;  0.022; 239.93;  0.140; 102.75;  0.179; 290.26;  0.093; 201.35;  0.094; 320.58;  0.038; 307.48;  0.180; 271.27;  0.181; 314.55;  0.209; 298.52;  0.101; 253.90;  0.024; 204.44;  0.145; 359.60;  0.082; 230.91;
