"TOA5","SUSTAINpresX4X2","CR6","5764","CR6.Std.10.02","CPU:SUSTAINpressX4X2V10_0907_13Feb2019.CR6","43802","pressure"
"TIMESTAMP","RECORD","Pressure1(1)","Pressure1(2)","Pressure1(3)","Pressure1(4)","Pressure2(1)","Pressure2(2)","Pressure2(3)","Pressure2(4)"
"2022-03-04 20:00:02.4",1746224,-4.221214,0.02538313,7.502795E-05,-0.01451458,1020.545,894.8872,1018.385,1019.326
"2022-03-04 20:00:02.5",1746225,-4.221232,0.02399809,7.41589E-05,-0.01557482,1020.562,894.8905,1018.391,1019.311
"2022-03-04 20:00:02.6",1746226,-4.221266,0.02181098,6.54684E-05,-0.01631641,1020.547,894.8872,1018.375,1019.321
"2022-03-04 20:00:02.7",1746227,-4.221355,0.02200398,8.864306E-05,-0.01565883,1020.545,894.8934,1018.387,1019.319
"2022-03-04 20:00:02.8",1746228,-4.221309,0.02317973,7.41589E-05,-0.01683494,1020.56,894.889,1018.385,1019.322
"2022-03-04 20:00:02.9",1746229,-4.221524,0.02503986,5.764696E-05,-0.0158225,1020.553,894.8823,1018.38,1019.315
"2022-03-04 20:00:03",1746230,-4.221344,0.02560293,4.258343E-05,-0.01609625,1020.56,894.8894,1018.398,1019.32
"2022-03-04 20:00:03.1",1746231,-4.221284,0.02412953,5.01152E-05,-0.01538797,1020.549,894.881,1018.385,1019.326
"2022-03-04 20:00:03.2",1746232,-4.221276,0.02327605,5.648823E-05,-0.01516347,1020.548,894.8762,1018.38,1019.305
"2022-03-04 20:00:03.3",1746233,-4.221432,0.02331045,8.777402E-05,-0.01410757,1020.554,894.8803,1018.388,1019.318
"2022-03-04 20:00:03.4",1746234,-4.221418,0.02362729,0.0001071828,-0.01326025,1020.557,894.887,1018.392,1019.312
"2022-03-04 20:00:03.5",1746235,-4.221197,0.02180989,5.851601E-05,-0.01251866,1020.554,894.88,1018.391,1019.321
"2022-03-04 20:00:03.6",1746236,-4.221256,0.02119685,4.171438E-05,-0.01302995,1020.563,894.8876,1018.396,1019.322
"2022-03-04 20:00:03.7",1746237,-4.221326,0.0201797,8.719465E-05,-0.01224057,1020.553,894.8904,1018.387,1019.312
"2022-03-04 20:00:03.8",1746238,-4.221212,0.02041832,7.647637E-05,-0.01262005,1020.559,894.8893,1018.395,1019.32
"2022-03-04 20:00:03.9",1746239,-4.221351,0.02208074,7.93732E-05,-0.01274461,1020.562,894.8994,1018.391,1019.32
"2022-03-04 20:00:04",1746240,-4.221441,0.02228642,8.603591E-05,-0.01263743,1020.56,894.8937,1018.397,1019.324
"2022-03-04 20:00:04.1",1746241,-4.221256,0.02139782,8.313908E-05,-0.01218553,1020.541,894.8911,1018.394,1019.323
"2022-03-04 20:00:04.2",1746242,-4.221334,0.02110668,8.169067E-05,-0.01203199,1020.569,894.8907,1018.395,1019.325
"2022-03-04 20:00:04.3",1746243,-4.22128,0.02128267,3.765882E-05,-0.01240134,1020.565,894.8835,1018.383,1019.314
"2022-03-04 20:00:04.4",1746244,-4.22151,0.02062762,7.126207E-05,-0.01205951,1020.562,894.8781,1018.391,1019.324
"2022-03-04 20:00:04.5",1746245,-4.221225,0.01895651,7.560732E-05,-0.01116294,1020.547,894.8885,1018.397,1019.323
"2022-03-04 20:00:04.6",1746246,-4.221387,0.01841299,3.707945E-05,-0.01150622,1020.557,894.8956,1018.389,1019.317
"2022-03-04 20:00:04.7",1746247,-4.22127,0.01996533,7.300017E-05,-0.01112384,1020.559,894.9052,1018.388,1019.307
"2022-03-04 20:00:04.8",1746248,-4.221185,0.02018839,6.112316E-05,-0.01163947,1020.556,894.9026,1018.391,1019.323
"2022-03-04 20:00:04.9",1746249,-4.221316,0.02097307,6.836524E-05,-0.01098769,1020.555,894.9006,1018.402,1019.314
"2022-03-04 20:00:05",1746250,-4.221425,0.02093867,8.198035E-05,-0.01103693,1020.558,894.9012,1018.395,1019.334
"2022-03-04 20:00:05.1",1746251,-4.221304,0.02033468,8.748433E-05,-0.01159167,1020.559,894.8976,1018.385,1019.311
"2022-03-04 20:00:05.2",1746252,-4.221331,0.02012611,8.574623E-05,-0.01210152,1020.57,894.8984,1018.386,1019.325
"2022-03-04 20:00:05.3",1746253,-4.2212,0.01922085,6.199221E-05,-0.0122565,1020.558,894.8939,1018.393,1019.316
"2022-03-04 20:00:05.4",1746254,-4.22139,0.020775,7.126207E-05,-0.01258963,1020.571,894.8988,1018.393,1019.318
"2022-03-04 20:00:05.5",1746255,-4.221248,0.0213091,6.112316E-05,-0.01281559,1020.56,894.9087,1018.387,1019.329
"2022-03-04 20:00:05.6",1746256,-4.221374,0.02165527,7.271049E-05,-0.01240134,1020.564,894.9092,1018.392,1019.325
"2022-03-04 20:00:05.7",1746257,-4.221225,0.020796,7.531764E-05,-0.01214932,1020.559,894.9058,1018.389,1019.31
"2022-03-04 20:00:05.8",1746258,-4.221464,0.02075725,7.618668E-05,-0.01256211,1020.561,894.914,1018.398,1019.315
"2022-03-04 20:00:05.9",1746259,-4.221175,0.02189353,9.298831E-05,-0.0119784,1020.577,894.9054,1018.392,1019.324
"2022-03-04 20:00:06",1746260,-4.221407,0.02303597,9.009148E-05,-0.01166554,1020.557,894.9037,1018.393,1019.332
"2022-03-04 20:00:06.1",1746261,-4.221257,0.02326736,6.604777E-05,-0.0103808,1020.573,894.9101,1018.405,1019.322
"2022-03-04 20:00:06.2",1746262,-4.221353,0.02139275,5.503981E-05,-0.01089064,1020.553,894.9034,1018.386,1019.335
"2022-03-04 20:00:06.3",1746263,-4.221369,0.01925887,6.923429E-05,-0.01021568,1020.575,894.9049,1018.394,1019.318
"2022-03-04 20:00:06.4",1746264,-4.221208,0.01896592,9.153989E-05,-0.0108356,1020.576,894.8993,1018.397,1019.324
"2022-03-04 20:00:06.5",1746265,-4.221236,0.01989762,6.923429E-05,-0.01104417,1020.573,894.8951,1018.394,1019.327
"2022-03-04 20:00:06.6",1746266,-4.221411,0.02063522,7.06827E-05,-0.01141497,1020.569,894.895,1018.403,1019.314
"2022-03-04 20:00:06.7",1746267,-4.221262,0.01948482,7.676605E-05,-0.01136138,1020.565,894.8995,1018.395,1019.328
"2022-03-04 20:00:06.8",1746268,-4.221243,0.01976038,8.835338E-05,-0.01130923,1020.562,894.8917,1018.4,1019.324
"2022-03-04 20:00:06.9",1746269,-4.22131,0.02019708,4.374217E-05,-0.01153084,1020.561,894.8961,1018.388,1019.334
"2022-03-04 20:00:07",1746270,-4.221278,0.02004391,4.084533E-05,-0.01137586,1020.57,894.9094,1018.396,1019.33
"2022-03-04 20:00:07.1",1746271,-4.221269,0.0189891,8.574623E-05,-0.01114122,1020.56,894.906,1018.394,1019.334
"2022-03-04 20:00:07.2",1746272,-4.221227,0.01939647,4.866678E-05,-0.01016499,1020.562,894.9017,1018.398,1019.32
"2022-03-04 20:00:07.3",1746273,-4.22136,0.01980745,8.11113E-05,-0.009562444,1020.58,894.9057,1018.399,1019.321
"2022-03-04 20:00:07.4",1746274,-4.221326,0.01930811,6.459936E-05,-0.008577521,1020.585,894.9072,1018.401,1019.331
"2022-03-04 20:00:07.5",1746275,-4.22133,0.01834817,6.112316E-05,-0.008353016,1020.559,894.9118,1018.397,1019.323
"2022-03-04 20:00:07.6",1746276,-4.221382,0.01713513,8.661528E-05,-0.009720322,1020.583,894.92,1018.399,1019.323
"2022-03-04 20:00:07.7",1746277,-4.221336,0.01787889,7.06827E-05,-0.008366052,1020.564,894.9164,1018.403,1019.328
"2022-03-04 20:00:07.8",1746278,-4.221306,0.01931717,4.779773E-05,-0.008473235,1020.569,894.913,1018.399,1019.339
"2022-03-04 20:00:07.9",1746279,-4.221365,0.02065224,4.026597E-05,-0.008463096,1020.578,894.9144,1018.399,1019.336
"2022-03-04 20:00:08",1746280,-4.221414,0.0209861,5.764696E-05,-0.009197443,1020.571,894.9196,1018.4,1019.323
"2022-03-04 20:00:08.1",1746281,-4.221237,0.02002254,5.764696E-05,-0.01080663,1020.575,894.9142,1018.396,1019.339
"2022-03-04 20:00:08.2",1746282,-4.22127,0.02005875,6.54684E-05,-0.01182197,1020.566,894.916,1018.387,1019.332
"2022-03-04 20:00:08.3",1746283,-4.22139,0.02018332,6.257158E-05,-0.01130634,1020.58,894.9192,1018.389,1019.331
"2022-03-04 20:00:08.4",1746284,-4.221238,0.02237767,4.548026E-05,-0.01335585,1020.568,894.9181,1018.389,1019.321
"2022-03-04 20:00:08.5",1746285,-4.221286,0.02240627,5.938506E-05,-0.01350648,1020.569,894.9068,1018.408,1019.325
"2022-03-04 20:00:08.6",1746286,-4.221438,0.02330248,2.954769E-05,-0.01459424,1020.568,894.9022,1018.392,1019.321
"2022-03-04 20:00:08.7",1746287,-4.221369,0.02399917,5.01152E-05,-0.01540391,1020.557,894.8997,1018.393,1019.33
"2022-03-04 20:00:08.8",1746288,-4.221201,0.02547438,7.184144E-05,-0.01591085,1020.571,894.9081,1018.398,1019.316
"2022-03-04 20:00:08.9",1746289,-4.221463,0.02555803,4.345248E-05,-0.01598183,1020.573,894.9009,1018.412,1019.318
"2022-03-04 20:00:09",1746290,-4.221327,0.02564964,5.01152E-05,-0.01492883,1020.568,894.9138,1018.397,1019.335
"2022-03-04 20:00:09.1",1746291,-4.221369,0.02496961,3.012705E-05,-0.01659016,1020.571,894.9038,1018.399,1019.326
"2022-03-04 20:00:09.2",1746292,-4.221281,0.02510395,6.430967E-05,-0.01657133,1020.568,894.9127,1018.393,1019.324
"2022-03-04 20:00:09.3",1746293,-4.221348,0.02548742,7.76351E-05,-0.01591809,1020.572,894.9064,1018.412,1019.322
"2022-03-04 20:00:09.4",1746294,-4.221248,0.02627318,9.327799E-05,-0.01542853,1020.569,894.9084,1018.395,1019.316
"2022-03-04 20:00:09.5",1746295,-4.221295,0.02761804,7.213112E-05,-0.01495055,1020.57,894.907,1018.405,1019.326
"2022-03-04 20:00:09.6",1746296,-4.221135,0.02683734,2.143656E-05,-0.01597024,1020.568,894.9013,1018.396,1019.32
"2022-03-04 20:00:09.7",1746297,-4.221235,0.02514125,5.851601E-05,-0.01662782,1020.57,894.9024,1018.4,1019.324
"2022-03-04 20:00:09.8",1746298,-4.221264,0.02263947,4.113502E-05,-0.01773296,1020.56,894.9056,1018.406,1019.314
"2022-03-04 20:00:09.9",1746299,-4.221241,0.0232851,5.532949E-05,-0.01748094,1020.563,894.9114,1018.408,1019.331
"2022-03-04 20:00:10",1746300,-4.221487,0.02578,6.199221E-05,-0.01766344,1020.565,894.9185,1018.394,1019.324
"2022-03-04 20:00:10.1",1746301,-4.221322,0.02830314,1.100796E-05,-0.01819645,1020.568,894.9208,1018.395,1019.333
"2022-03-04 20:00:10.2",1746302,-4.221269,0.02759197,4.721836E-05,-0.01842386,1020.565,894.926,1018.388,1019.331
"2022-03-04 20:00:10.3",1746303,-4.221236,0.02573691,5.706759E-05,-0.01812983,1020.555,894.9147,1018.39,1019.321
"2022-03-04 20:00:10.4",1746304,-4.221225,0.02527124,3.852787E-05,-0.01724629,1020.565,894.9144,1018.394,1019.329
"2022-03-04 20:00:10.5",1746305,-4.221375,0.02569744,5.388108E-05,-0.01667996,1020.57,894.9206,1018.405,1019.334
"2022-03-04 20:00:10.6",1746306,-4.221223,0.02615297,4.634931E-05,-0.01688129,1020.576,894.9172,1018.401,1019.331
"2022-03-04 20:00:10.7",1746307,-4.221215,0.02676637,8.11113E-06,-0.016005,1020.564,894.9203,1018.403,1019.329
"2022-03-04 20:00:10.8",1746308,-4.221348,0.02689455,2.723022E-05,-0.01597748,1020.555,894.9181,1018.394,1019.323
"2022-03-04 20:00:10.9",1746309,-4.221369,0.02645351,2.636117E-05,-0.01621936,1020.557,894.9205,1018.41,1019.331
"2022-03-04 20:00:11",1746310,-4.221495,0.02478783,8.11113E-06,-0.01553137,1020.573,894.9141,1018.387,1019.326
"2022-03-04 20:00:11.1",1746311,-4.221384,0.02293748,4.779773E-05,-0.01533438,1020.581,894.9167,1018.401,1019.33
"2022-03-04 20:00:11.2",1746312,-4.22121,0.02343067,4.171438E-05,-0.01575153,1020.56,894.9205,1018.396,1019.319
"2022-03-04 20:00:11.3",1746313,-4.221257,0.02398505,5.040488E-05,-0.01507801,1020.566,894.9222,1018.401,1019.335
"2022-03-04 20:00:11.4",1746314,-4.22134,0.02411287,4.924615E-05,-0.01413799,1020.562,894.9097,1018.392,1019.327
"2022-03-04 20:00:11.5",1746315,-4.221256,0.02451625,1.390479E-05,-0.01530976,1020.561,894.9147,1018.4,1019.329
"2022-03-04 20:00:11.6",1746316,-4.221139,0.02427075,5.243266E-05,-0.01447982,1020.564,894.9201,1018.407,1019.325
"2022-03-04 20:00:11.7",1746317,-4.221467,0.02367979,5.475013E-05,-0.01482454,1020.564,894.9093,1018.395,1019.323
"2022-03-04 20:00:11.8",1746318,-4.221232,0.02310658,3.09961E-05,-0.01413365,1020.556,894.9028,1018.402,1019.329
"2022-03-04 20:00:11.9",1746319,-4.221153,0.02324455,3.678977E-05,-0.01297926,1020.556,894.8978,1018.408,1019.336
"2022-03-04 20:00:12",1746320,-4.221172,0.02400243,4.982551E-05,-0.01368753,1020.565,894.8962,1018.403,1019.33
"2022-03-04 20:00:12.1",1746321,-4.221198,0.02197827,5.619854E-05,-0.01273882,1020.557,894.904,1018.405,1019.329
"2022-03-04 20:00:12.2",1746322,-4.221266,0.0195815,1.303574E-05,-0.01247086,1020.566,894.9083,1018.399,1019.322
"2022-03-04 20:00:12.3",1746323,-4.22121,0.01776845,3.302389E-05,-0.01238686,1020.566,894.9124,1018.404,1019.322
"2022-03-04 20:00:12.4",1746324,-4.221212,0.0168009,3.44723E-05,-0.01210586,1020.563,894.9096,1018.408,1019.319
"2022-03-04 20:00:12.5",1746325,-4.221237,0.01571278,1.969846E-05,-0.01203634,1020.563,894.9106,1018.399,1019.328
"2022-03-04 20:00:12.6",1746326,-4.221248,0.0139544,4.229375E-05,-0.01235499,1020.562,894.9033,1018.396,1019.325
"2022-03-04 20:00:12.7",1746327,-4.221238,0.01313822,4.924615E-05,-0.01150187,1020.562,894.9086,1018.398,1019.325
"2022-03-04 20:00:12.8",1746328,-4.221195,0.01239301,2.723022E-05,-0.01195957,1020.561,894.9066,1018.4,1019.323
"2022-03-04 20:00:12.9",1746329,-4.221302,0.01244226,1.593258E-05,-0.01171479,1020.56,894.9034,1018.398,1019.327
"2022-03-04 20:00:13",1746330,-4.221264,0.01311686,2.838895E-05,-0.01120929,1020.564,894.9103,1018.398,1019.323
"2022-03-04 20:00:13.1",1746331,-4.221221,0.01347534,7.213112E-05,-0.01118902,1020.562,894.9037,1018.395,1019.333
"2022-03-04 20:00:13.2",1746332,-4.221156,0.01562226,4.171438E-05,-0.01109052,1020.556,894.9116,1018.401,1019.324
"2022-03-04 20:00:13.3",1746333,-4.221309,0.02042267,3.041674E-05,-0.0110688,1020.569,894.9063,1018.407,1019.325
"2022-03-04 20:00:13.4",1746334,-4.221246,0.02774079,4.692868E-05,-0.01137007,1020.574,894.9122,1018.398,1019.328
"2022-03-04 20:00:13.5",1746335,-4.22118,0.03757011,3.650009E-05,-0.0119813,1020.577,894.9095,1018.401,1019.327
"2022-03-04 20:00:13.6",1746336,-4.221299,0.05024773,1.853973E-05,-0.01394535,1020.588,894.9164,1018.398,1019.325
"2022-03-04 20:00:13.7",1746337,-4.221214,0.06357352,4.258343E-05,-0.01641635,1020.614,894.9256,1018.401,1019.334
"2022-03-04 20:00:13.8",1746338,-4.221146,0.07915269,5.01152E-05,-0.01800816,1020.644,894.9271,1018.402,1019.337
"2022-03-04 20:00:13.9",1746339,-4.2212,0.09585619,4.721836E-05,-0.02243307,1020.667,894.9431,1018.396,1019.335
"2022-03-04 20:00:14",1746340,-4.221293,0.1084694,4.924615E-05,-0.02564711,1020.703,894.9512,1018.408,1019.34
"2022-03-04 20:00:14.1",1746341,-4.221245,0.111355,6.488904E-05,-0.02820646,1020.732,894.9681,1018.403,1019.367
"2022-03-04 20:00:14.2",1746342,-4.221208,0.1097744,4.548026E-05,-0.02754308,1020.731,894.9746,1018.416,1019.379
"2022-03-04 20:00:14.3",1746343,-4.221322,0.1060277,4.461121E-05,-0.02779656,1020.733,894.9899,1018.397,1019.377
"2022-03-04 20:00:14.4",1746344,-4.221266,0.09427994,4.374217E-05,-0.02798775,1020.729,895.0031,1018.406,1019.38
"2022-03-04 20:00:14.5",1746345,-4.221257,0.07544981,4.345248E-05,-0.02751556,1020.724,895.0013,1018.399,1019.384
"2022-03-04 20:00:14.6",1746346,-4.221206,0.05366744,3.041674E-05,-0.02645532,1020.719,895.0126,1018.406,1019.373
"2022-03-04 20:00:14.7",1746347,-4.221244,0.03041783,1.129764E-05,-0.0239626,1020.702,895.0043,1018.401,1019.364
"2022-03-04 20:00:14.8",1746348,-4.22124,0.006148165,8.690497E-06,-0.02181605,1020.652,895.0026,1018.399,1019.362
"2022-03-04 20:00:14.9",1746349,-4.221176,-0.02430008,4.31628E-05,-0.0183355,1020.629,894.9866,1018.405,1019.35
"2022-03-04 20:00:15",1746350,-4.221105,-0.05150713,2.491276E-05,-0.01405543,1020.579,894.9834,1018.403,1019.327
"2022-03-04 20:00:15.1",1746351,-4.221131,-0.0629373,3.592072E-05,-0.01174521,1020.548,894.9629,1018.396,1019.318
"2022-03-04 20:00:15.2",1746352,-4.221189,-0.07416978,4.374217E-05,-0.009379944,1020.523,894.9545,1018.396,1019.291
"2022-03-04 20:00:15.3",1746353,-4.221146,-0.08380826,2.549212E-05,-0.007992361,1020.497,894.9357,1018.398,1019.284
"2022-03-04 20:00:15.4",1746354,-4.221279,-0.0792921,4.6639E-05,-0.006136939,1020.476,894.9196,1018.395,1019.275
"2022-03-04 20:00:15.5",1746355,-4.221259,-0.06874546,2.954769E-05,-0.006160114,1020.47,894.9025,1018.397,1019.255
"2022-03-04 20:00:15.6",1746356,-4.221237,-0.05874921,4.750805E-05,-0.006061622,1020.476,894.8889,1018.396,1019.242
"2022-03-04 20:00:15.7",1746357,-4.221256,-0.04281736,1.564289E-05,-0.007441963,1020.478,894.8766,1018.394,1019.252
"2022-03-04 20:00:15.8",1746358,-4.221229,-0.01434946,2.780959E-05,-0.0080025,1020.495,894.8809,1018.404,1019.248
"2022-03-04 20:00:15.9",1746359,-4.221301,0.02625834,7.328986E-05,-0.01274751,1020.535,894.8823,1018.397,1019.251
"2022-03-04 20:00:16",1746360,-4.22121,0.07326162,4.374217E-05,-0.01705076,1020.579,894.879,1018.392,1019.261
"2022-03-04 20:00:16.1",1746361,-4.221244,0.117674,3.678977E-05,-0.02590058,1020.668,894.8913,1018.409,1019.288
"2022-03-04 20:00:16.2",1746362,-4.22135,0.1771047,2.665086E-05,-0.03629876,1020.766,894.916,1018.408,1019.339
"2022-03-04 20:00:16.3",1746363,-4.22125,0.2208632,2.404371E-05,-0.05133187,1020.91,894.9587,1018.408,1019.388
"2022-03-04 20:00:16.4",1746364,-4.22129,0.2473276,1.419448E-05,-0.06318571,1021.035,895.0176,1018.413,1019.455
"2022-03-04 20:00:16.5",1746365,-4.22121,0.2663949,2.027782E-05,-0.07401552,1021.143,895.0689,1018.428,1019.535
"2022-03-04 20:00:16.6",1746366,-4.221267,0.2534479,2.114687E-05,-0.07902414,1021.186,895.1211,1018.43,1019.592
"2022-03-04 20:00:16.7",1746367,-4.221166,0.2249879,3.765882E-05,-0.0803842,1021.186,895.1733,1018.428,1019.651
"2022-03-04 20:00:16.8",1746368,-4.221242,0.1879382,1.303574E-05,-0.07571886,1021.145,895.202,1018.419,1019.69
"2022-03-04 20:00:16.9",1746369,-4.221102,0.1305787,3.44723E-05,-0.06829862,1021.074,895.2217,1018.423,1019.686
"2022-03-04 20:00:17",1746370,-4.221251,0.07508554,2.143656E-05,-0.06175612,1021.001,895.2217,1018.414,1019.675
"2022-03-04 20:00:17.1",1746371,-4.221192,0.02318516,4.200407E-05,-0.05560035,1020.946,895.225,1018.413,1019.651
"2022-03-04 20:00:17.2",1746372,-4.221331,-0.02637132,2.317466E-05,-0.05165632,1020.901,895.2081,1018.401,1019.591
"2022-03-04 20:00:17.3",1746373,-4.221256,-0.06899893,2.520244E-05,-0.04336703,1020.835,895.1942,1018.399,1019.498
"2022-03-04 20:00:17.4",1746374,-4.221258,-0.0994164,2.462307E-05,-0.03295292,1020.729,895.174,1018.394,1019.4
"2022-03-04 20:00:17.5",1746375,-4.221251,-0.1244595,1.419448E-05,-0.01886707,1020.594,895.1295,1018.392,1019.328
"2022-03-04 20:00:17.6",1746376,-4.22124,-0.1373359,1.853973E-05,-0.009223514,1020.495,895.0875,1018.382,1019.273
"2022-03-04 20:00:17.7",1746377,-4.221223,-0.1468513,2.867864E-05,0.002119033,1020.388,895.0438,1018.386,1019.232
"2022-03-04 20:00:17.8",1746378,-4.221167,-0.1466927,3.186515E-05,0.01009184,1020.304,894.9787,1018.386,1019.178
"2022-03-04 20:00:17.9",1746379,-4.221284,-0.1402668,3.360325E-05,0.01777062,1020.218,894.9352,1018.389,1019.163
"2022-03-04 20:00:18",1746380,-4.221171,-0.1321752,3.360325E-05,0.02217091,1020.196,894.88,1018.382,1019.147
"2022-03-04 20:00:18.1",1746381,-4.221235,-0.1107973,1.651194E-05,0.02094338,1020.203,894.8384,1018.381,1019.145
"2022-03-04 20:00:18.2",1746382,-4.221243,-0.07477377,1.013891E-05,0.01966587,1020.214,894.8084,1018.386,1019.156
"2022-03-04 20:00:18.3",1746383,-4.221117,-0.03002567,-2.896832E-06,0.01479919,1020.259,894.7822,1018.389,1019.146
"2022-03-04 20:00:18.4",1746384,-4.221183,0.02955167,9.559546E-06,0.008855617,1020.33,894.7784,1018.397,1019.159
"2022-03-04 20:00:18.5",1746385,-4.221183,0.1051467,-1.21667E-05,-0.002111791,1020.431,894.7791,1018.402,1019.183
"2022-03-04 20:00:18.6",1746386,-4.22122,0.1876036,2.433339E-05,-0.01944064,1020.605,894.7975,1018.418,1019.238
"2022-03-04 20:00:18.7",1746387,-4.22123,0.2639684,2.751991E-05,-0.04401592,1020.865,894.8607,1018.455,1019.345
"2022-03-04 20:00:18.8",1746388,-4.221295,0.335216,-1.622226E-05,-0.07199933,1021.14,894.9318,1018.488,1019.467
"2022-03-04 20:00:18.9",1746389,-4.221229,0.3792852,2.694054E-05,-0.09458303,1021.377,895.0302,1018.517,1019.609
"2022-03-04 20:00:19",1746390,-4.221204,0.4002072,2.201592E-05,-0.1159196,1021.575,895.134,1018.521,1019.672
"2022-03-04 20:00:19.1",1746391,-4.221184,0.3816273,1.477384E-05,-0.1309687,1021.722,895.2357,1018.522,1019.782
"2022-03-04 20:00:19.2",1746392,-4.221272,0.3330905,-1.853973E-05,-0.1340857,1021.768,895.3284,1018.523,1019.881
"2022-03-04 20:00:19.3",1746393,-4.221219,0.2568886,3.331357E-05,-0.1278213,1021.688,895.4012,1018.521,1019.936
"2022-03-04 20:00:19.4",1746394,-4.221286,0.1616118,-2.607149E-05,-0.1092946,1021.495,895.4471,1018.52,1019.953
"2022-03-04 20:00:19.5",1746395,-4.221178,0.06038303,2.723022E-05,-0.07775533,1021.182,895.4451,1018.507,1019.953
"2022-03-04 20:00:19.6",1746396,-4.221224,-0.0329464,-1.303574E-05,-0.04784264,1020.884,895.4047,1018.512,1019.94
"2022-03-04 20:00:19.7",1746397,-4.221313,-0.1073747,-1.911909E-05,-0.03241845,1020.724,895.3416,1018.459,1019.852
"2022-03-04 20:00:19.8",1746398,-4.221328,-0.161455,1.680163E-05,-0.01949134,1020.604,895.2722,1018.393,1019.59
"2022-03-04 20:00:19.9",1746399,-4.221285,-0.1972026,-1.998814E-05,-0.0008140099,1020.413,895.1954,1018.361,1019.315
"2022-03-04 20:00:20",1746400,-4.221282,-0.2195741,2.578181E-05,0.01447982,1020.238,895.11,1018.303,1019.107
"2022-03-04 20:00:20.1",1746401,-4.221173,-0.2299991,5.359139E-05,0.03101132,1020.085,895.0308,1018.287,1018.949
"2022-03-04 20:00:20.2",1746402,-4.221286,-0.2304792,-2.172624E-05,0.04474375,1019.946,894.9269,1018.273,1018.828
"2022-03-04 20:00:20.3",1746403,-4.221251,-0.2298383,3.707945E-05,0.05781136,1019.828,894.8402,1018.266,1018.723
